"CountryName","RegionName","SumCases","SumCost","AvgCases","AvgCost","PrescriptionIndex"
"United States","Oklahoma",98490.9376998748,924.3,1094.34375222083,10.27,8
"United States","Oregon",408611.767413235,1124.25,4540.13074903595,12.4916666666667,8
"United States","Pennsylvania",652975.223399534,477,7255.28025999482,5.3,8
"United States","Rhode Island",39773.5563626364,958.05,441.928404029294,10.645,8
"United States","South Carolina",166609.382025128,1044,1851.21535583476,11.6,8
"United States","South Dakota",5870.33833434545,823.8,65.2259814927272,9.15333333333333,8
"United States","Tennessee",103618.944644713,574.65,1151.32160716348,6.385,8
"United States","Texas",1123296.99908652,1170.3,12481.077767628,13.0033333333333,8
"United States","Utah",60468.5630710875,980.1,671.872923012083,10.89,8
"United States","Vermont",78079.6091550355,181.2,867.551212833728,2.01333333333333,8
"United States","Virginia",535656.785130712,466.8,5951.74205700791,5.18666666666667,8
"United States","Washington",676517.481155258,816.75,7516.86090172509,9.075,8
"United States","Washington DC",54854.9322883538,619.2,609.499247648376,6.88,8
"United States","West Virginia",80681.6269882622,893.25,896.462522091802,9.925,8
"United States","Wisconsin",107174.792214299,762.6,1190.83102460333,8.47333333333333,8
"United States","Wyoming",15222.7818757469,867.75,169.142020841633,9.64166666666667,8
"Uruguay","",450340.155011471,720.9,5003.77950012745,8.01,8
"Uzbekistan","",4931494.72333361,1003.5,54794.3858148179,11.15,8
"Vanuatu","",0,980.1,0,10.89,8
"Venezuela","",4207989.18511197,600.9,46755.435390133,6.67666666666667,8
"Vietnam","",832062.884116065,1247.4,9245.14315684517,13.86,8
"Yemen","",477339.452640916,851.4,5303.77169601018,9.46,8
"Zambia","",2913752.28667233,333,32375.0254074703,3.7,8
"Zimbabwe","",2298586.23905892,413.85,25539.8471006546,4.59833333333333,8
