"date","region","regionname","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_stillsick","p_stillsick_error"
"2020/09/12","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/09/13","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/09/14","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/09/15","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/09/16","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/09/17","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/09/18","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/09/19","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/09/20","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/09/21","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/09/22","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/09/23","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/09/24","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/09/25","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/09/26","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/09/27","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/09/28","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/09/29","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/09/30","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/10/01","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/10/02","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/10/03","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/10/04","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/10/05","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/10/06","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/10/07","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/10/08","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/10/09","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/10/10","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/10/11","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/10/12","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/10/13","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/10/14","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/10/15","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/10/16","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/10/17","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/10/18","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/10/19","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/10/20","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/10/21","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/10/22","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/10/23","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/10/24","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/10/25","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/10/26","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/10/27","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
"2020/10/28","ESNA","Provincia:Navarra / Nafarroa",654214,26,1720,0,0,0.0406976744186047,0.00933783966822525,0,0,NA,NA,NA,NA
