"date","region","regionname","population","sample_size","reach","sample_size_recent","reach_recent","p_cases","p_cases_error","p_fatalities","p_fatalities_error","p_recentcases","p_recentcases_error","p_stillsick","p_stillsick_error"
"2020/10/08","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/10/09","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/10/10","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/10/11","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/10/12","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/10/13","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/10/14","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/10/15","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/10/16","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/10/17","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/10/18","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/10/19","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/10/20","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/10/21","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/10/22","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/10/23","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
"2020/10/24","ESZ","Provincia:Zaragoza",964693,4,155,0,0,0.12258064516129,0.0516293667620308,0,0,NA,NA,NA,NA
