"date","region","cases","cases_smooth","cum_cases","cum_cases_smooth","deads","deads_smooth","cum_deads","cum_deads_smooth"
2020-07-22,"ESCT",1041,932.169141849107,71425,72206.0831769393,1,1.03204655841545,5682,5710.52915486786
2020-07-23,"ESCT",1020,938.93442379588,72445,73145.0176007352,1,1.07465279537967,5683,5711.60380766324
2020-07-24,"ESCT",1032,942.081737489662,73477,74087.0993382248,2,1.11895674193745,5685,5712.72276440518
2020-07-25,"ESCT",655,942.356544339351,74132,75029.4558825642,3,1.16493955986589,5688,5713.88770396504
2020-07-26,"ESCT",583,940.529024406819,74715,75969.984906971,5,1.21262577078764,5693,5715.10032973583
2020-07-27,"ESCT",1028,937.190267567323,75743,76907.1751745383,6,1.26203626216215,5699,5716.36236599799
2020-07-28,"ESCT",1054,932.735583438978,76797,77839.9107579773,0,1.31318783224198,5699,5717.67555383023
2020-07-29,"ESCT",1093,927.549033355333,77890,78767.4597913326,0,1.36609272559234,5699,5719.04164655583
2020-07-30,"ESCT",1023,922.008903289033,78913,79689.4686946217,2,1.42075815059972,5701,5720.46240470643
2020-07-31,"ESCT",1157,916.485518828264,80070,80605.9542134499,1,1.47719946110892,5702,5721.93960416753
2020-08-01,"ESCT",726,911.340568297688,80796,81517.2947817476,2,1.53549983686794,5704,5723.4751040044
2020-08-02,"ESCT",482,906.927828408967,81278,82424.2226101566,1,1.59577288613289,5705,5725.07087689054
2020-08-03,"ESCT",926,903.55532155789,82204,83327.7779317145,0,1.65814340228966,5705,5726.72902029283
2020-08-04,"ESCT",1010,901.417422718383,83214,84229.1953544328,0,1.72274824746533,5705,5728.45176854029
2020-08-05,"ESCT",1008,900.691700997867,84222,85129.8870554307,2,1.78973732723004,5707,5730.24150586752
2020-08-06,"ESCT",937,901.561217218103,85159,86031.4482726488,4,1.85927465959897,5711,5732.10078052712
2020-08-07,"ESCT",1154,904.217611625249,86313,86935.6658842741,0,1.93147925809487,5711,5734.03225978521
2020-08-08,"ESCT",697,908.864657868531,87010,87844.5305421426,0,2.00614776965364,5711,5736.03840755487
2020-08-09,"ESCT",534,915.722356357449,87544,88760.2528985001,3,2.08292151530105,5714,5738.12132907017
2020-08-10,"ESCT",1080,924.982630550842,88624,89685.2355290509,2,2.16137806168185,5716,5740.28270713185
2020-08-11,"ESCT",988,936.435733398915,89612,90621.6712624498,1,2.2410273075353,5717,5742.52373443939
2020-08-12,"ESCT",1051,949.65567561952,90663,91571.3269380693,0,2.3213085174884,5717,5744.84504295687
2020-08-13,"ESCT",1007,964.198626580637,91670,92535.52556465,3,2.40158862774647,5720,5747.24663158462
2020-08-14,"ESCT",1122,979.596800319992,92792,93515.12236497,3,2.48119242969991,5723,5749.72782401432
2020-08-15,"ESCT",779,995.35287559231,93571,94510.4752405623,5,2.55954956412389,5728,5752.28737357845
2020-08-16,"ESCT",708,1010.9368336403,94279,95521.4120742026,2,2.63610712621376,5730,5754.92348070466
2020-08-17,"ESCT",1135,1025.78916893957,95414,96547.2012431421,5,2.71027985842953,5735,5757.63376056309
2020-08-18,"ESCT",1196,1039.47513059028,96610,97586.6763737324,3,2.78145441940019,5738,5760.41521498249
2020-08-19,"ESCT",1091,1051.75257064177,97701,98638.4289443742,3,2.8489946958546,5741,5763.26420967834
2020-08-20,"ESCT",1250,1062.3905385058,98951,99700.81948288,6,2.91224812040978,5747,5766.17645779875
2020-08-21,"ESCT",1233,1071.15812945568,100184,100771.977612336,2,2.97065938656591,5749,5769.14711718532
2020-08-22,"ESCT",758,1077.8278780122,100942,101849.805490348,1,3.02430084253429,5750,5772.17141802785
2020-08-23,"ESCT",689,1082.17953202262,101631,102931.98502237,3,3.07352242390351,5753,5775.24494045176
2020-08-24,"ESCT",1295,1084.00415400229,102926,104015.989176373,7,3.11873663045971,5760,5778.36367708222
2020-08-25,"ESCT",1162,1083.17715859412,104088,105099.166334967,2,3.16041119733037,5762,5781.52408827955
2020-08-26,"ESCT",1263,1079.8492220008,105351,106179.015556968,1,3.19906241624667,5763,5784.72315069579
2020-08-27,"ESCT",1228,1074.24676230626,106579,107253.262319274,3,3.23524907913821,5766,5787.95839977493
2020-08-28,"ESCT",1218,1066.60722717445,107797,108319.869546448,4,3.26953494109337,5770,5791.22793471602
2020-08-29,"ESCT",664,1057.17468088354,108461,109377.044227332,3,3.30232018303532,5773,5794.53025489906
2020-08-30,"ESCT",614,1046.19580635714,109075,110423.240033689,3,3.33395305069605,5776,5797.86420794976
2020-08-31,"ESCT",1134,1033.91637649623,110209,111457.156410185,3,3.36479833084288,5779,5801.2290062806
2020-09-01,"ESCT",1261,1020.61220153927,111470,112477.768611725,5,3.39523636435882,5784,5804.62424264496
2020-09-02,"ESCT",1100,1006.9551848398,112570,113484.723796564,3,3.4256623573281,5787,5808.04990500229
2020-09-03,"ESCT",1144,993.848951544654,113714,114478.572748109,3,3.45648613814159,5790,5811.50639114043
2020-09-04,"ESCT",1275,982.155750178492,114989,115460.728498288,1,3.48803811085351,5791,5814.99442925128
2020-09-05,"ESCT",755,972.700109636382,115744,116433.428607924,4,3.52006590339049,5795,5818.51449515467
2020-09-06,"ESCT",568,966.284627971896,116312,117399.713235896,2,3.55207618180606,5797,5822.06657133648
2020-09-07,"ESCT",997,963.712660300823,117309,118363.425896197,1,3.58355707211157,5798,5825.65012840859
2020-09-08,"ESCT",1070,965.809019386553,118379,119329.234915583,4,3.61397903661791,5802,5829.26410744521
2020-09-09,"ESCT",1047,972.702204510297,119426,120301.937120093,8,3.6427960341158,5810,5832.90690347932
2020-09-10,"ESCT",1233,983.249875371533,120659,121285.186995465,6,3.6694474826374,5816,5836.57635096196
2020-09-11,"ESCT",731,996.171769615522,121390,122281.358765081,4,3.69346844624696,5820,5840.26981940821
2020-09-12,"ESCT",816,1010.14068697047,122206,123291.499452051,2,3.71509369147623,5822,5843.98491309968
2020-09-13,"ESCT",609,1023.75910165663,122815,124315.258553708,1,3.73485441356928,5823,5847.71976751325
2020-09-14,"ESCT",1126,1035.55444887849,123941,125350.813002586,8,3.75329820093192,5831,5851.47306571418
2020-09-15,"ESCT",1287,1043.99477885716,125228,126394.807781443,4,3.77098589231884,5835,5855.2440516065
2020-09-16,"ESCT",1325,1047.89064647106,126553,127442.698427914,4,3.78849000607114,5839,5859.03254161258
2020-09-17,"ESCT",1144,1047.91639447551,127697,128490.61482239,4,3.8063940237627,5843,5862.83893563634
2020-09-18,"ESCT",1308,1045.36716952912,129005,129535.981991919,5,3.8252740107069,5848,5866.66420964704
2020-09-19,"ESCT",774,1041.55265169726,129779,130577.534643616,3,3.84559058310513,5851,5870.50980023015
2020-09-20,"ESCT",711,1037.7729619011,130490,131615.307605517,1,3.86776167110637,5852,5874.37756190126
2020-09-21,"ESCT",1343,1035.31098928766,131833,132650.618594805,4,3.89221644949857,5856,5878.26977835075
2020-09-22,"ESCT",1170,1035.44073383583,133003,133686.059328641,3,3.9193977228709,5859,5882.18917607363
2020-09-23,"ESCT",1171,1039.42950008391,134174,134725.488828725,5,3.94976463435649,5864,5886.13894070798
2020-09-24,"ESCT",878,1048.20619584103,135052,135773.695024566,2,3.98379591044732,5866,5890.12273661843
2020-09-25,"ESCT",1146,1062.44611547948,136198,136836.141140045,3,4.02178415278214,5869,5894.14452077121
2020-09-26,"ESCT",716,1082.92324946439,136914,137919.06438951,2,4.06253053341243,5871,5898.20705130462
2020-09-27,"ESCT",638,1110.55758971097,137552,139029.621979221,4,4.10412854837265,5875,5902.311179853
2020-09-28,"ESCT",1297,1146.46077648779,138849,140176.082755708,5,4.14459079697707,5880,5906.45577064997
2020-09-29,"ESCT",1400,1191.9940699213,140249,141368.07682563,4,4.18185236106372,5884,5910.63762301104
2020-09-30,"ESCT",1380,1248.83908386335,141629,142616.915909493,5,4.21378154944075,5889,5914.85140456048
2020-10-01,"ESCT",1587,1318.13504186546,143216,143935.050951358,4,4.23820119987534,5893,5919.08960576035
2020-10-02,"ESCT",1701,1398.99002401436,144917,145334.040975373,3,4.25305201178061,5896,5923.34265777213
2020-10-03,"ESCT",976,1489.87740370819,145893,146823.918379081,7,4.25728426772901,5903,5927.59994203986
2020-10-04,"ESCT",862,1588.72075336136,146755,148412.639132442,5,4.25036144209947,5908,5931.85030348196
2020-10-05,"ESCT",1810,1692.72200133552,148565,150105.361133778,4,4.23183747176151,5912,5936.08214095372
2020-10-06,"ESCT",2054,1798.22760314022,150619,151903.588736918,9,4.20136725313791,5921,5940.28350820686
2020-10-07,"ESCT",2084,1900.66048980547,152703,153804.249226724,5,4.1587183450573,5926,5944.44222655192
2020-10-08,"ESCT",2454,1995.54769070213,155157,155799.796917426,3,4.10378133877136,5929,5948.54600789069
2020-10-09,"ESCT",2728,2084.91832458918,157885,157884.715242015,2,4.03666960548482,5931,5952.58267749618
2020-10-10,"ESCT",1784,2174.55847563685,159669,160059.273717652,3,3.95832498848764,5934,5956.54100248466
2020-10-11,"ESCT",1418,2271.41245587043,161087,162330.686173522,3,3.87007933548169,5937,5960.41108182014
2020-10-12,"ESCT",1778,2383.69970304071,162865,164714.385876563,6,3.77328490992466,5943,5964.18436673007
2020-10-13,"ESCT",2927,2521.30547979959,165792,167235.691356363,2,3.66928777881224,5945,5967.85365450888
2020-10-14,"ESCT",3308,2696.53174871319,169100,169932.223105076,1,3.55940600711651,5946,5971.413060516
2020-10-15,"ESCT",3532,2924.78310943091,172632,172857.006214507,8,3.44491092513073,5954,5974.85797144113
2020-10-16,"ESCT",3802,3209.16246528736,176434,176066.168679794,3,3.32701500999171,5957,5978.18498645112
2020-10-17,"ESCT",2505,3531.32828700696,178939,179597.496966801,2,3.20688262880268,5959,5981.39186907992
2020-10-18,"ESCT",2221,3862.18061608553,181160,183459.677582886,5,3.08560228716144,5964,5984.47747136708
2020-10-19,"ESCT",4397,4160.78149970319,185557,187620.45908259,3,2.96416555604954,5967,5987.44163692313
2020-10-20,"ESCT",5038,4375.87420861829,190595,191996.333291208,2,2.84346337913101,5969,5990.28510030227
2020-10-21,"ESCT",4818,4452.48109056081,195413,196448.814381769,3,2.72428503597957,5972,5993.00938533825
2020-10-22,"ESCT",4998,4343.97422587013,200411,200792.788607639,2,2.60731931152569,5974,5995.61670464977
2020-10-23,"ESCT",4432,4039.31866963104,204843,204832.10727727,1,2.49314411196264,5975,5998.10984876173
2020-10-24,"ESCT",2507,3590.41503372697,207350,208422.522310997,2,2.38213716200311,5977,6000.49198592374
2020-10-25,"ESCT",1979,3064.85227045684,209329,211487.374581454,2,2.27455767387175,5979,6002.76654359761
2020-10-26,"ESCT",3675,2524.15191222706,213004,214011.526493681,4,2.17061329151557,5983,6004.93715688912
2020-10-27,"ESCT",2676,2015.00059059531,215680,216026.527084276,2,2.07046449034658,5985,6007.00762137947
2020-10-28,"ESCT",1699,1566.39507327559,217379,217592.922157552,2,1.97422863481715,5987,6008.98185001429
2020-10-29,"ESCT",0,1191.26004664656,217379,218784.182204198,0,1.88198408654737,5987,6010.86383410083
2020-01-31,"ESEX",0,8.21322090389501e-16,0,8.21322090389501e-16,0,0,0,0
2020-02-01,"ESEX",0,2.39340965932293e-15,0,3.21473174971243e-15,0,0,0,0
2020-02-02,"ESEX",2,6.97462038872423e-15,2,1.01893521384367e-14,0,0,0,0
2020-02-03,"ESEX",0,2.03246984390335e-14,2,3.05140505774702e-14,0,0,0,0
2020-02-04,"ESEX",0,5.92280788937988e-14,2,8.9742129471269e-14,0,0,0,0
2020-02-05,"ESEX",0,1.72596180945694e-13,2,2.62338310416963e-13,0,0,0,0
2020-02-06,"ESEX",0,5.02961470866798e-13,2,7.6529978128376e-13,0,0,0,0
2020-02-07,"ESEX",0,1.46567693323466e-12,2,2.23097671451842e-12,0,0,0,0
2020-02-08,"ESEX",1,4.27112014945439e-12,3,6.5020968639728e-12,0,0,0,0
2020-02-09,"ESEX",0,1.24464449958651e-11,3,1.89485418598379e-11,0,0,0,0
2020-02-10,"ESEX",0,3.62701089215066e-11,3,5.52186507813445e-11,0,0,0,0
2020-02-11,"ESEX",0,1.05694501654634e-10,3,1.60913152435978e-10,0,0,0,0
2020-02-12,"ESEX",0,3.08003698157084e-10,3,4.68916850593062e-10,0,0,0,0
2020-02-13,"ESEX",1,8.9755168525507e-10,4,1.36646853584813e-09,0,4.31826558586592e-05,0,4.31826558586592e-05
2020-02-14,"ESEX",1,2.61554985399204e-09,5,3.98201838984018e-09,0,5.97979577335206e-05,0,0.00010298061359218
2020-02-15,"ESEX",2,7.62195778315989e-09,7,1.16039761730001e-08,0,8.28062951989435e-05,0,0.000185786908791123
2020-02-16,"ESEX",0,2.22111013879488e-08,7,3.38150775609489e-08,0,0.000114667503414175,0,0.000300454412205298
2020-02-17,"ESEX",1,6.47252449654466e-08,8,9.85403225263955e-08,0,0.000158787883241737,0,0.000459242295447035
2020-02-18,"ESEX",0,1.88615508056487e-07,8,2.87155830582883e-07,0,0.000219884370897714,0,0.000679126666344749
2020-02-19,"ESEX",1,5.49643648364736e-07,9,8.36799478947618e-07,0,0.000304488828401257,0,0.000983615494746006
2020-02-20,"ESEX",1,1.60171478563137e-06,10,2.43851426457899e-06,0,0.000421646368797643,0,0.00140526186354365
2020-02-21,"ESEX",1,4.66755393219779e-06,11,7.10606819677678e-06,0,0.000583882372319995,0,0.00198914423586365
2020-02-22,"ESEX",0,1.36017217806114e-05,11,2.07077899773882e-05,0,0.000808541575170124,0,0.00279768581103377
2020-02-23,"ESEX",0,3.96412457469262e-05,11,6.03490357243144e-05,0,0.00111964239917957,0,0.00391732821021334
2020-02-24,"ESEX",0,0.000115588341636437,11,0.000175937377360751,0,0.00155044476313291,0,0.00546777297334625
2020-02-25,"ESEX",5,0.000337346049551412,16,0.000513283426912163,0,0.0021470058993017,0,0.00761477887264795
2020-02-26,"ESEX",1,0.000985856277905559,17,0.00149913970481772,0,0.00297310432491091,0,0.0105878831975589
2020-02-27,"ESEX",3,0.00288608747722056,20,0.00438522718203828,0,0.00411705837595906,0,0.0147049415735179
2020-02-28,"ESEX",8,0.00846729723915114,28,0.0128525244211894,0,0.00570116633130436,0,0.0204061079048223
2020-02-29,"ESEX",4,0.0249058332977868,32,0.0377583577189763,0,0.00789477487785617,0,0.0283008827826784
2020-03-01,"ESEX",5,0.0733390319979117,37,0.111097389716888,0,0.0109323781487939,0,0.0392332609314724
2020-03-02,"ESEX",7,0.21294100318521,44,0.324038392902098,0,0.0151386762311703,0,0.0543719371626426
2020-03-03,"ESEX",9,0.596868733740208,53,0.920907126642305,0,0.0209632696672373,0,0.0753352068298799
2020-03-04,"ESEX",9,1.58120452727773,62,2.50211165392004,0,0.0290286948560067,0,0.104363901685887
2020-03-05,"ESEX",6,3.87597733811595,68,6.37808899203599,0,0.0401969264191652,0,0.144560828105052
2020-03-06,"ESEX",20,8.60701666949354,88,14.9851056615295,0,0.0556608816325363,0,0.200221709737588
2020-03-07,"ESEX",15,16.9510485727782,103,31.9361542343077,0,0.0770699078741178,0,0.277291617611706
2020-03-08,"ESEX",19,29.0063774984943,122,60.942531732802,0,0.106704207310153,0,0.383995824921859
2020-03-09,"ESEX",38,43.1151920921953,160,104.057723824997,0,0.147715004964306,0,0.531710829886165
2020-03-10,"ESEX",44,56.9833081112948,204,161.041031936292,0,0.204455345150002,0,0.736166175036167
2020-03-11,"ESEX",74,68.6378812634297,278,229.678913199722,1,0.28293555797879,1,1.01910173301496
2020-03-12,"ESEX",87,77.2320093474014,365,306.910922547123,0,0.391449232275458,1,1.41055096529042
2020-03-13,"ESEX",94,83.2082577964272,459,390.11918034355,0,0.541237467731058,1,1.95178843302147
2020-03-14,"ESEX",89,87.9811287872557,548,478.100309130806,0,0.746965963151916,1,2.69875439617339
2020-03-15,"ESEX",86,93.5801879711596,634,571.680497101966,1,1.0276459985938,2,3.72640039476719
2020-03-16,"ESEX",117,101.886179797028,751,673.566676898993,2,1.40748972537494,4,5.13389012014213
2020-03-17,"ESEX",107,112.899119722804,858,786.465796621797,2,1.91661603616036,6,7.05050615630249
2020-03-18,"ESEX",127,126.012671856805,985,912.478468478602,2,2.59144741235375,8,9.64195356865623
2020-03-19,"ESEX",126,140.213796160862,1111,1052.69226463946,3,3.47452027560964,11,13.1164738442659
2020-03-20,"ESEX",173,153.930476688249,1284,1206.62274132771,3,4.60963805330037,14,17.7261118975662
2020-03-21,"ESEX",131,165.013811599912,1415,1371.63655292762,4,6.02725307123372,18,23.7533649688
2020-03-22,"ESEX",131,170.955181627674,1546,1542.5917345553,6,7.73392171350004,24,31.4872866823
2020-03-23,"ESEX",245,169.605337427955,1791,1712.19707198325,10,9.69739261350893,34,41.1846792958089
2020-03-24,"ESEX",160,161.606004993477,1951,1873.80307697673,17,11.8312918633815,51,53.0159711591905
2020-03-25,"ESEX",153,149.352198919067,2104,2023.1552758958,11,13.9855148064768,62,67.0014859656673
2020-03-26,"ESEX",138,135.211381279061,2242,2158.36665717486,16,15.949405334156,78,82.9508912998233
2020-03-27,"ESEX",109,121.108251252717,2351,2279.47490842757,22,17.5160060327513,100,100.466897332575
2020-03-28,"ESEX",96,108.393796108926,2447,2387.8687045365,16,18.5985333724933,116,119.065430705068
2020-03-29,"ESEX",62,97.9076625564044,2509,2485.7763670929,16,19.1855197693736,132,138.250950474442
2020-03-30,"ESEX",107,90.1323634958143,2616,2575.90873058872,23,19.3204811219017,155,157.571431596343
2020-03-31,"ESEX",61,84.951983379765,2677,2660.86071396848,17,19.0857855025908,172,176.657217098934
2020-04-01,"ESEX",134,81.6982590609318,2811,2742.55897302942,20,18.5843814852852,192,195.241598584219
2020-04-02,"ESEX",76,79.8417024702304,2887,2822.40067549965,21,17.9237563749319,213,213.165354959151
2020-04-03,"ESEX",104,78.9688247635298,2991,2901.36950026318,17,17.1848018525514,230,230.350156811703
2020-04-04,"ESEX",75,78.7266282037717,3066,2980.09612846695,11,16.3918474892257,241,246.742004300928
2020-04-05,"ESEX",53,78.7877884731234,3119,3058.88391694007,14,15.5603646432418,255,262.30236894417
2020-04-06,"ESEX",78,78.8312917408138,3197,3137.71520868089,18,14.7048546302668,273,277.007223574437
2020-04-07,"ESEX",72,78.6022425586457,3269,3216.31745123953,10,13.8385762638738,283,290.845799838311
2020-04-08,"ESEX",83,78.1294547151789,3352,3294.44690595471,14,12.9733581745371,297,303.819158012848
2020-04-09,"ESEX",76,77.5176359041665,3428,3371.96454185888,17,12.1194987889167,314,315.938656801764
2020-04-10,"ESEX",98,76.8695655385553,3526,3448.83410739743,13,11.2896659278634,327,327.228322729628
2020-04-11,"ESEX",71,76.2849430076475,3597,3525.11905040508,6,10.5033719033619,333,337.73169463299
2020-04-12,"ESEX",47,75.8605574398694,3644,3600.97960784495,11,9.77637164503088,344,347.508066278021
2020-04-13,"ESEX",68,75.6917155452169,3712,3676.67132339017,9,9.11964757531519,353,356.627713853336
2020-04-14,"ESEX",87,75.864946672784,3799,3752.53627006295,8,8.54043295598359,361,365.168146809319
2020-04-15,"ESEX",97,76.328262037192,3896,3828.86453210014,12,8.04328181516029,373,373.21142862448
2020-04-16,"ESEX",69,76.9243067245291,3965,3905.78883882467,7,7.63110936619344,380,380.842537990673
2020-04-17,"ESEX",101,77.4896664161076,4066,3983.27850524078,3,7.29942845157972,383,388.141966442253
2020-04-18,"ESEX",90,77.8563354064198,4156,4061.1348406472,7,7.02737223479984,390,395.169338677053
2020-04-19,"ESEX",48,77.8542050703223,4204,4138.98904571752,5,6.79475932504895,395,401.964098002102
2020-04-20,"ESEX",49,77.3172010753268,4253,4216.30624679285,7,6.58424995077619,402,408.548347952878
2020-04-21,"ESEX",69,76.0936232615338,4322,4292.39987005438,7,6.38063268573481,409,414.928980638613
2020-04-22,"ESEX",85,74.1480283014944,4407,4366.54789835588,6,6.17050171086402,415,421.099482349477
2020-04-23,"ESEX",84,71.6426483502477,4491,4438.19054670612,2,5.94225061254479,417,427.041732962021
2020-04-24,"ESEX",112,68.7586260843485,4603,4506.94917279047,12,5.69023498313641,429,432.731967945158
2020-04-25,"ESEX",87,65.6642721777305,4690,4572.6134449682,6,5.42098339807668,435,438.152951343235
2020-04-26,"ESEX",24,62.5086786100606,4714,4635.12212357826,6,5.14235267696064,441,443.295304020195
2020-04-27,"ESEX",20,59.4187611514491,4734,4694.54088472971,6,4.86125957555421,447,448.156563595749
2020-04-28,"ESEX",26,56.4991365341729,4760,4751.04002126388,4,4.58359464467606,451,452.740158240425
2020-04-29,"ESEX",59,53.8193973546788,4819,4804.85941861856,7,4.3142101898422,458,457.054368430268
2020-04-30,"ESEX",86,51.353834088833,4905,4856.2132527074,2,4.05696578874317,460,461.111334219011
2020-05-01,"ESEX",97,49.0520431684233,5002,4905.26529587582,3,3.81457528366804,463,464.925909502679
2020-05-02,"ESEX",58,46.8710161385494,5060,4952.13631201437,2,3.58835563097337,465,468.514265133652
2020-05-03,"ESEX",11,44.7741684735325,5071,4996.9104804879,0,3.37904710880736,465,471.89331224246
2020-05-04,"ESEX",20,42.7306438251742,5091,5039.64112431308,0,3.18704014351995,465,475.08035238598
2020-05-05,"ESEX",41,40.7148599271815,5132,5080.35598424026,5,3.01245368231951,470,478.092806068299
2020-05-06,"ESEX",36,38.7058375509237,5168,5119.06182179118,4,2.85520843351363,474,480.948014501813
2020-05-07,"ESEX",50,36.6794167575417,5218,5155.74123854872,4,2.71509351796085,478,483.663108019774
2020-05-08,"ESEX",33,34.610707855441,5251,5190.35194640416,4,2.59082590006113,482,486.253933919835
2020-05-09,"ESEX",52,32.4830310290294,5303,5222.83497743319,2,2.47834907199641,484,488.732282991831
2020-05-10,"ESEX",5,30.2884127078178,5308,5253.12339014101,0,2.37369259784673,484,491.105975589678
2020-05-11,"ESEX",9,28.0276238481993,5317,5281.15101398921,4,2.27348017898539,488,493.379455768663
2020-05-12,"ESEX",39,25.7099801667996,5356,5306.86099415601,5,2.17485100938956,493,495.554306778053
2020-05-13,"ESEX",38,23.3528427083934,5394,5330.2138368644,2,2.07542208767072,495,497.629728865724
2020-05-14,"ESEX",23,21.0023081773911,5417,5351.21614504179,1,1.97328103774944,496,499.603009903473
2020-05-15,"ESEX",24,18.7506322539506,5441,5369.96677729574,2,1.8676380934577,498,501.470647996931
2020-05-16,"ESEX",21,16.6688294508141,5462,5386.63560674656,0,1.7599737146481,498,503.230621711579
2020-05-17,"ESEX",5,14.7997121117626,5467,5401.43531885832,2,1.65200535483701,500,504.882627066416
2020-05-18,"ESEX",4,13.163733755703,5471,5414.59905261402,4,1.54522122304813,504,506.427848289464
2020-05-19,"ESEX",11,11.7652524568056,5482,5426.36430507083,1,1.44087383936602,505,507.86872212883
2020-05-20,"ESEX",14,10.5983542125818,5496,5436.96265928341,1,1.33998352954172,506,509.208705658372
2020-05-21,"ESEX",9,9.64800268939058,5505,5446.6106619728,1,1.24334973205831,507,510.45205539043
2020-05-22,"ESEX",11,8.87145723451258,5516,5455.48211920732,0,1.15150829430584,507,511.603563684736
2020-05-23,"ESEX",7,8.22375399664795,5523,5463.70587320396,0,1.06464695145247,507,512.668210636188
2020-05-24,"ESEX",5,7.67040185956724,5528,5471.37627506353,2,0.982829853619284,509,513.651040489808
2020-05-25,"ESEX",5,7.18446188773659,5533,5478.56073695127,1,0.906055178670678,510,514.557095668478
2020-05-26,"ESEX",13,6.74456203792146,5546,5485.30529898919,1,0.834264835137638,511,515.391360503616
2020-05-27,"ESEX",8,6.33361854431192,5554,5491.6389175335,1,0.767353741448326,512,516.158714245064
2020-05-28,"ESEX",0,5.93820190945553,5554,5497.57711944296,0,0.705178526776175,512,516.86389277184
2020-05-29,"ESEX",8,5.55291609403009,5562,5503.13003553699,1,0.647566288830578,513,517.511459060671
2020-05-30,"ESEX",8,5.17961893854802,5570,5508.30965447553,1,0.594323222153724,514,518.105782282825
2020-05-31,"ESEX",2,4.82018033066653,5572,5513.1298348062,1,0.545238458707923,515,518.651020741533
2020-06-01,"ESEX",4,4.4760586508105,5576,5517.60589345701,0,0.500089315005658,515,519.151110056538
2020-06-02,"ESEX",10,4.14833180636051,5586,5521.75422526337,1,0.458646391077319,516,519.609756447615
2020-06-03,"ESEX",6,3.83773222422445,5592,5525.5919574876,1,0.420677898280877,517,520.030434345896
2020-06-04,"ESEX",4,3.54468431816831,5596,5529.13664180576,0,0.385953264898309,517,520.416387610795
2020-06-05,"ESEX",0,3.27073577528045,5596,5532.40737758104,0,0.354248371593152,517,520.770635982388
2020-06-06,"ESEX",0,3.02120863294659,5596,5535.42858621399,0,0.325352438927331,517,521.095988421315
2020-06-07,"ESEX",4,2.80042245250761,5600,5538.2290086665,0,0.299061530849369,517,521.395049952165
2020-06-08,"ESEX",1,2.61104395601709,5601,5540.84005262252,0,0.275178525608478,517,521.670228477773
2020-06-09,"ESEX",2,2.45466840818403,5603,5543.2947210307,0,0.253514759784024,517,521.923743237557
2020-06-10,"ESEX",1,2.33238221584781,5604,5545.62710324655,1,0.233891210943165,518,522.1576344485
2020-06-11,"ESEX",0,2.24530357176803,5604,5547.87240681832,0,0.216139289382618,518,522.373773737883
2020-06-12,"ESEX",1,2.19457425389941,5605,5550.06698107222,0,0.200097765008679,518,522.573871502892
2020-06-13,"ESEX",1,2.17652718014649,5606,5552.24350825236,0,0.185605200483408,518,522.759476703375
2020-06-14,"ESEX",0,2.18533869966473,5606,5554.42884695203,0,0.172512805055113,518,522.93198950843
2020-06-15,"ESEX",5,2.21618307748639,5611,5556.64503002951,0,0.160686627523349,518,523.092676135953
2020-06-16,"ESEX",2,2.26472824940383,5613,5558.90975827892,0,0.15000621296401,518,523.242682348917
2020-06-17,"ESEX",7,2.32670602824599,5620,5561.23646430716,0,0.140363367694559,518,523.383045716612
2020-06-18,"ESEX",4,2.39758082579754,5624,5563.63404513296,0,0.131661028303097,518,523.514706744915
2020-06-19,"ESEX",2,2.47235701921957,5626,5566.10640215218,0,0.123810810343721,518,523.638517555259
2020-06-20,"ESEX",1,2.5487682692957,5627,5568.65517042148,0,0.11672857244237,518,523.755246127701
2020-06-21,"ESEX",5,2.6298881035253,5632,5571.285058525,0,0.110338662942648,518,523.865584790644
2020-06-22,"ESEX",1,2.7197152375146,5633,5574.00477376252,0,0.104574270566923,518,523.970159061211
2020-06-23,"ESEX",6,2.8228014822646,5639,5576.82757524478,0,0.0993763873883858,518,524.069535448599
2020-06-24,"ESEX",1,2.94441804608186,5640,5579.77199329086,0,0.0946929070422691,518,524.164228355641
2020-06-25,"ESEX",4,3.09081014964306,5644,5582.8628034405,0,0.0904778407099615,518,524.254706196351
2020-06-26,"ESEX",0,3.26956824504245,5644,5586.13237168555,0,0.0866901262729032,518,524.341396322624
2020-06-27,"ESEX",5,3.49023649177698,5649,5589.62260817732,0,0.0832916263324063,518,524.424687948957
2020-06-28,"ESEX",3,3.76540422304285,5652,5593.38801240037,0,0.0802483945984915,518,524.504936343555
2020-06-29,"ESEX",6,4.11168233931645,5658,5597.49969473968,0,0.077530694426803,518,524.582467037982
2020-06-30,"ESEX",7,4.55132239768702,5665,5602.05101713737,0,0.0751125162161001,518,524.657579554198
2020-07-01,"ESEX",9,5.11475270287919,5674,5607.16576984025,0,0.0729711632486681,518,524.730550717447
2020-07-02,"ESEX",4,5.84439516802308,5678,5613.01016500827,0,0.0710868967535291,518,524.8016376142
2020-07-03,"ESEX",8,6.80050705745781,5686,5619.81067206573,0,0.0694424020241718,518,524.871080016224
2020-07-04,"ESEX",4,8.06661552643801,5690,5627.87728759217,0,0.0680218176201845,518,524.939101833845
2020-07-05,"ESEX",6,9.69424206503846,5696,5637.57152965721,0,0.0668112875577319,518,525.005913121402
2020-07-06,"ESEX",2,11.6632526738506,5698,5649.23478233106,0,0.0657990090448335,518,525.071712130447
2020-07-07,"ESEX",16,13.8787113035042,5714,5663.11349363456,0,0.0649750406080534,518,525.136687171055
