Timestamp,Country,ISO-3166-1-a2,Region,ISO-3166-2,Language,Reach,Cases,Recovered,Fatalities,RecentCases,StillSick,Tested,Positive,Hospital,Severe,ICU,Surveyfirst,Surveyknown,Surveyforward,Dataset,Cookie,Campaign
2020/04/26,"United States",US,Massachusetts,USMA,,38,8,,,,,,,,,,,,,US-g-sheet,,
2020/04/27,"United States",US,"New Jersey",USNJ,,8800000,110000,,,,,,,,,,,,,US-g-sheet,,
2020/04/27,"United States",US,Massachusetts,USMA,,38,8,,,,,,,,,,,,,US-g-sheet,,
2020/04/27,"United States",US,"New York",USNY,,40,4,,,,,,,,,,,,,US-g-sheet,,
2020/04/28,"United States",US,Virginia,USVA,,50,0,,,,,,,,,,,,,US-g-sheet,,
2020/04/29,"United States",US,California,USCA,,150,4,,,,,,,,,,,,,US-g-sheet,,
2020/04/29,"United States",US,Indiana,USIN,,200,3,,,,,,,,,,,,,US-g-sheet,,
2020/05/01,"United States",US,Massachusetts,USMA,,38,8,,,,,,,,,,,,,US-g-sheet,,
2020/05/01,"United States",US,Washington,USWA,,60,1,,,,,,,,,,,,,US-g-sheet,,
2020/05/03,"United States",US,,,,39,9,,,,,,,,,,,,,US-g-sheet,,
2020/12/15,"United States",US,Mississippi,USMS,en,35,1,,0,0,0,,,,,,,,,limesurvey-6184,ezuco26kyivxo1xnyq,
2020/12/17,"United States",US,Massachusetts,USMA,en,2,0,,0,0,0,,,,,,,,,limesurvey-6462,4x7kbvgcqeo6vx7e8u,
