CountryName,RegionName,Date,PredictedDailyNewCases
Gabon,,2021-02-26,1972.0779221023467
Gabon,,2021-02-27,2134.6347651645983
Gabon,,2021-02-28,2371.4948436332597
Gambia,,2021-02-08,831.3455006849938
Gambia,,2021-02-09,995.4525325263636
Gambia,,2021-02-10,1112.9228896916254
Gambia,,2021-02-11,1275.952023274725
Gambia,,2021-02-12,1418.708014607304
Gambia,,2021-02-13,1594.599510697219
Gambia,,2021-02-14,1804.230170574021
Gambia,,2021-02-15,2017.4604452892895
Gambia,,2021-02-16,2324.716915643529
Gambia,,2021-02-17,2600.2385933016785
Gambia,,2021-02-18,2937.03512496466
Gambia,,2021-02-19,3269.613433132734
Gambia,,2021-02-20,3651.968734816751
Gambia,,2021-02-21,4084.762185691574
Gambia,,2021-02-22,4537.411630634477
Gambia,,2021-02-23,5099.65094871628
Gambia,,2021-02-24,5643.067005746525
Gambia,,2021-02-25,6258.112474743261
Gambia,,2021-02-26,6874.393919985174
Gambia,,2021-02-27,7540.448516575828
Gambia,,2021-02-28,8249.381398443664
Georgia,,2021-02-08,1059.82890121077
Georgia,,2021-02-09,3019.8403356720432
Georgia,,2021-02-10,2527.1688641816004
Georgia,,2021-02-11,2355.9313888030306
Georgia,,2021-02-12,1296.8808951231376
Georgia,,2021-02-13,2842.3967115608903
Georgia,,2021-02-14,1931.4338033863837
Georgia,,2021-02-15,1434.5742711372945
Georgia,,2021-02-16,3411.3657326917973
Georgia,,2021-02-17,2927.0408052842154
Georgia,,2021-02-18,2766.705458953085
Georgia,,2021-02-19,1719.6445974031517
Georgia,,2021-02-20,3282.8620619278313
Georgia,,2021-02-21,2382.1245216931293
Georgia,,2021-02-22,1900.7119104091612
Georgia,,2021-02-23,3896.353618827479
Georgia,,2021-02-24,3420.146223729874
Georgia,,2021-02-25,3270.0288477541667
Georgia,,2021-02-26,2233.038993943495
Georgia,,2021-02-27,3811.1906222946636
Georgia,,2021-02-28,2913.8616976386797
Germany,,2021-02-08,67364.7079588368
Germany,,2021-02-09,84667.35714370955
Germany,,2021-02-10,97149.39672666763
Germany,,2021-02-11,119438.46567075294
Germany,,2021-02-12,96789.34011446472
Germany,,2021-02-13,104625.18172667886
Germany,,2021-02-14,86843.74738079985
Germany,,2021-02-15,106793.75652689951
Germany,,2021-02-16,126316.41429655842
Germany,,2021-02-17,140935.49264924688
Germany,,2021-02-18,165282.81795489707
Germany,,2021-02-19,144459.89795563067
Germany,,2021-02-20,154360.072545343
Germany,,2021-02-21,138561.41967929862
Germany,,2021-02-22,160726.6979408252
Germany,,2021-02-23,182208.4634625872
Germany,,2021-02-24,198452.17988396413
Germany,,2021-02-25,224060.39921626815
Germany,,2021-02-26,203878.5968999602
Germany,,2021-02-27,214432.97758380958
Germany,,2021-02-28,198764.2705427043
Ghana,,2021-02-08,912.1459057152682
Ghana,,2021-02-09,1077.0593907659127
Ghana,,2021-02-10,1195.0936255262573
Ghana,,2021-02-11,1612.1163918394318
Ghana,,2021-02-12,1466.386343383674
Ghana,,2021-02-13,1934.203936196961
Ghana,,2021-02-14,1804.1580112613553
Ghana,,2021-02-15,2035.1006043590173
Ghana,,2021-02-16,2337.2939026085223
Ghana,,2021-02-17,2610.361171206091
Ghana,,2021-02-18,3202.3582628658296
Ghana,,2021-02-19,3253.84498755756
Ghana,,2021-02-20,3944.791115320236
Ghana,,2021-02-21,4066.742181106808
Ghana,,2021-02-22,4583.261626911404
Ghana,,2021-02-23,5208.642024943147
Ghana,,2021-02-24,5847.156068329213
Ghana,,2021-02-25,6851.739260905102
Ghana,,2021-02-26,7367.692597063215
Ghana,,2021-02-27,8580.999533293705
Ghana,,2021-02-28,9288.220794047218
Greece,,2021-02-08,3289.9245935629533
Greece,,2021-02-09,4351.313178011138
Greece,,2021-02-10,4555.2472999463735
Greece,,2021-02-11,4568.601432897436
Greece,,2021-02-12,5110.370598955626
Greece,,2021-02-13,5556.478280292288
Greece,,2021-02-14,5599.8754830978105
Greece,,2021-02-15,6157.894362590093
Greece,,2021-02-16,7488.925802887894
Greece,,2021-02-17,7983.440478209093
Greece,,2021-02-18,8312.784150324705
Greece,,2021-02-19,9198.601932647138
Greece,,2021-02-20,10016.000867760938
Greece,,2021-02-21,10460.017447082439
Greece,,2021-02-22,11452.420861982191
Greece,,2021-02-23,13249.806771833286
Greece,,2021-02-24,14236.31020421836
Greece,,2021-02-25,15086.154284780332
Greece,,2021-02-26,16518.988439096553
Greece,,2021-02-27,17900.135607977976
Greece,,2021-02-28,18918.29775246817
Greenland,,2021-02-08,30.85886671188763
Greenland,,2021-02-09,37.12884173710884
Greenland,,2021-02-10,40.75946561685399
Greenland,,2021-02-11,45.87415283058486
Greenland,,2021-02-12,53.38572971493043
Greenland,,2021-02-13,57.55627776519257
Greenland,,2021-02-14,64.46143736733553
Greenland,,2021-02-15,72.42648902582637
Greenland,,2021-02-16,83.33215255402605
Greenland,,2021-02-17,91.97701936183637
Greenland,,2021-02-18,102.49675332485754
Greenland,,2021-02-19,115.77316888947357
Greenland,,2021-02-20,125.99854557120102
Greenland,,2021-02-21,139.2377795935164
Greenland,,2021-02-22,153.72487856294464
Greenland,,2021-02-23,171.23230585260632
Greenland,,2021-02-24,186.38000690554827
Greenland,,2021-02-25,203.17102770905078
Greenland,,2021-02-26,222.25275783417163
Greenland,,2021-02-27,237.51987837616696
Greenland,,2021-02-28,254.84975436779138
Guam,,2021-02-08,39.33268258241459
Guam,,2021-02-09,38.36031132017022
Guam,,2021-02-10,48.05217193669989
Guam,,2021-02-11,36.64870853015407
Guam,,2021-02-12,43.300933548891805
Guam,,2021-02-13,32.103962712012695
Guam,,2021-02-14,34.03902160278629
Guam,,2021-02-15,55.7486149173683
Guam,,2021-02-16,55.95551882740912
Guam,,2021-02-17,66.91522096755716
Guam,,2021-02-18,56.85169269404825
Guam,,2021-02-19,64.96720484743295
Guam,,2021-02-20,55.33032362467689
Guam,,2021-02-21,58.974838967655955
Guam,,2021-02-22,82.52685269708002
Guam,,2021-02-23,84.66000631847777
Guam,,2021-02-24,97.68477993684199
Guam,,2021-02-25,89.78641119470416
Guam,,2021-02-26,100.22470468533493
Guam,,2021-02-27,92.99785402962533
Guam,,2021-02-28,99.19242797178381
Guatemala,,2021-02-08,6928.404378390352
Guatemala,,2021-02-09,8671.513002970423
Guatemala,,2021-02-10,9474.130170816166
Guatemala,,2021-02-11,10368.467592178615
Guatemala,,2021-02-12,11371.487252801318
Guatemala,,2021-02-13,12409.59103919379
Guatemala,,2021-02-14,12520.912127172196
Guatemala,,2021-02-15,14012.437920262473
Guatemala,,2021-02-16,16460.05222609794
Guatemala,,2021-02-17,18024.654122899323
Guatemala,,2021-02-18,19744.795559190206
Guatemala,,2021-02-19,21638.756037848747
Guatemala,,2021-02-20,23633.95959549649
Guatemala,,2021-02-21,24770.020738884028
Guatemala,,2021-02-22,27363.598460339705
Guatemala,,2021-02-23,30978.7286003042
Guatemala,,2021-02-24,33760.34860123642
Guatemala,,2021-02-25,36743.018662557406
Guatemala,,2021-02-26,39927.67197951687
Guatemala,,2021-02-27,43218.92212182877
Guatemala,,2021-02-28,45630.16688408208
Guinea,,2021-02-08,284.64617142454085
Guinea,,2021-02-09,362.796387656688
Guinea,,2021-02-10,353.9026417290731
Guinea,,2021-02-11,451.46745386463124
Guinea,,2021-02-12,436.8235837346272
Guinea,,2021-02-13,522.6593090237142
Guinea,,2021-02-14,538.6895573957107
Guinea,,2021-02-15,623.157148176232
Guinea,,2021-02-16,743.3599913804817
Guinea,,2021-02-17,781.9069995650887
Guinea,,2021-02-18,933.0950701761653
Guinea,,2021-02-19,979.01529614569
Guinea,,2021-02-20,1133.437166162277
Guinea,,2021-02-21,1227.1335035426082
Guinea,,2021-02-22,1399.655840835645
Guinea,,2021-02-23,1619.6819284847784
Guinea,,2021-02-24,1771.3060016108304
Guinea,,2021-02-25,2050.4871990361316
Guinea,,2021-02-26,2240.938053852814
Guinea,,2021-02-27,2558.3500370347165
Guinea,,2021-02-28,2835.3941585455786
Guyana,,2021-02-08,612.74864293194
Guyana,,2021-02-09,720.6512529025808
Guyana,,2021-02-10,761.7554670097904
Guyana,,2021-02-11,893.2373635142438
Guyana,,2021-02-12,907.2901228399396
Guyana,,2021-02-13,1059.326495061981
Guyana,,2021-02-14,1108.330924799543
Guyana,,2021-02-15,1206.9753993067536
Guyana,,2021-02-16,1365.0499742556508
Guyana,,2021-02-17,1458.285810536575
Guyana,,2021-02-18,1644.116179552273
Guyana,,2021-02-19,1713.1418912227107
Guyana,,2021-02-20,1921.5555540706628
Guyana,,2021-02-21,2025.7830917692286
Guyana,,2021-02-22,2179.1286015327446
Guyana,,2021-02-23,2389.7161365540856
Guyana,,2021-02-24,2530.8190209859795
Guyana,,2021-02-25,2759.2720469221285
Guyana,,2021-02-26,2861.8283191236787
Guyana,,2021-02-27,3095.0563910368437
Guyana,,2021-02-28,3210.111193882969
Haiti,,2021-02-08,202.92499047180596
Haiti,,2021-02-09,235.84702926497687
Haiti,,2021-02-10,262.8427816238251
Haiti,,2021-02-11,367.55983230957906
Haiti,,2021-02-12,363.41943590603995
Haiti,,2021-02-13,394.1018006656607
Haiti,,2021-02-14,404.58277157351637
Haiti,,2021-02-15,458.1678396623926
Haiti,,2021-02-16,522.992539045405
Haiti,,2021-02-17,586.0247376483285
Haiti,,2021-02-18,731.4535735992363
Haiti,,2021-02-19,773.2582035660831
Haiti,,2021-02-20,855.9548456839809
Haiti,,2021-02-21,925.4075462783844
Haiti,,2021-02-22,1045.8870676405984
Haiti,,2021-02-23,1186.5417595354547
Haiti,,2021-02-24,1335.5038836540814
Haiti,,2021-02-25,1578.2138571720222
Haiti,,2021-02-26,1729.9387462531374
Haiti,,2021-02-27,1936.7321577735781
Haiti,,2021-02-28,2146.05126397558
Honduras,,2021-02-08,4966.241125085174
Honduras,,2021-02-09,6292.034645539134
Honduras,,2021-02-10,7431.87184593042
Honduras,,2021-02-11,7069.885387723416
Honduras,,2021-02-12,7812.474154228959
Honduras,,2021-02-13,9296.846046334773
Honduras,,2021-02-14,9502.771353922864
Honduras,,2021-02-15,9479.606514754292
Honduras,,2021-02-16,11188.569596495687
Honduras,,2021-02-17,12733.047994504494
Honduras,,2021-02-18,12796.759234432771
Honduras,,2021-02-19,13997.509848933489
Honduras,,2021-02-20,15963.858074220732
Honduras,,2021-02-21,16666.37762768178
Honduras,,2021-02-22,17164.468978785673
Honduras,,2021-02-23,19420.79845998146
Honduras,,2021-02-24,21514.332455659613
Honduras,,2021-02-25,22119.10463743914
Honduras,,2021-02-26,23860.178760079827
Honduras,,2021-02-27,26338.3501935407
Honduras,,2021-02-28,27495.549388835567
Hong Kong,,2021-02-08,247.487860931807
Hong Kong,,2021-02-09,267.28502889923925
Hong Kong,,2021-02-10,286.96078600730476
Hong Kong,,2021-02-11,322.8352928104239
Hong Kong,,2021-02-12,365.2126810503065
Hong Kong,,2021-02-13,413.22545839782623
Hong Kong,,2021-02-14,423.125336247134
Hong Kong,,2021-02-15,493.2744981861023
Hong Kong,,2021-02-16,542.5285203251802
Hong Kong,,2021-02-17,595.4311101097328
Hong Kong,,2021-02-18,668.8082825166922
Hong Kong,,2021-02-19,753.5226795696353
Hong Kong,,2021-02-20,849.3539093508945
Hong Kong,,2021-02-21,913.3232806745643
Hong Kong,,2021-02-22,1044.7190440396407
Hong Kong,,2021-02-23,1163.3052026009418
Hong Kong,,2021-02-24,1294.6473357039424
Hong Kong,,2021-02-25,1456.6086948558846
Hong Kong,,2021-02-26,1641.1244071710148
Hong Kong,,2021-02-27,1849.10002953087
Hong Kong,,2021-02-28,2038.7747733254582
Hungary,,2021-02-08,5467.173829575818
Hungary,,2021-02-09,6349.921081934068
Hungary,,2021-02-10,7890.365631011598
Hungary,,2021-02-11,9232.036083337976
Hungary,,2021-02-12,9382.96117554162
Hungary,,2021-02-13,9501.835993721314
Hungary,,2021-02-14,8885.723881111668
Hungary,,2021-02-15,8617.166580207479
Hungary,,2021-02-16,9676.705710537073
Hungary,,2021-02-17,11395.678355938271
Hungary,,2021-02-18,12911.057030465903
Hungary,,2021-02-19,13229.840758150332
Hungary,,2021-02-20,13518.4878841271
Hungary,,2021-02-21,13074.12880405498
Hungary,,2021-02-22,12986.409823695449
Hungary,,2021-02-23,14232.94159456481
Hungary,,2021-02-24,16129.62865610707
Hungary,,2021-02-25,17800.931531420803
Hungary,,2021-02-26,18248.629509086946
Hungary,,2021-02-27,18646.41055430714
Hungary,,2021-02-28,18287.018417069663
Iceland,,2021-02-08,227.90010818228532
Iceland,,2021-02-09,233.43349243664665
Iceland,,2021-02-10,257.55525959966997
Iceland,,2021-02-11,268.8766165230096
Iceland,,2021-02-12,298.35666886136903
Iceland,,2021-02-13,311.2693224362512
Iceland,,2021-02-14,331.31860267478567
Iceland,,2021-02-15,395.4363419767567
Iceland,,2021-02-16,414.396469384669
Iceland,,2021-02-17,452.79256644518506
Iceland,,2021-02-18,479.07775422260954
Iceland,,2021-02-19,524.25229675329
Iceland,,2021-02-20,553.3798765567855
Iceland,,2021-02-21,590.2540292859386
Iceland,,2021-02-22,671.6693606432025
Iceland,,2021-02-23,707.7397192716568
Iceland,,2021-02-24,763.2896830562595
Iceland,,2021-02-25,806.2158968623994
Iceland,,2021-02-26,867.2791961036226
Iceland,,2021-02-27,910.8088471370406
Iceland,,2021-02-28,960.3480592237584
India,,2021-02-08,99196.15357157639
India,,2021-02-09,118284.48772354811
India,,2021-02-10,130898.16928001733
India,,2021-02-11,139393.07217097474
India,,2021-02-12,133040.218962287
India,,2021-02-13,182459.23294140544
India,,2021-02-14,176060.66276390897
India,,2021-02-15,195290.4372920994
India,,2021-02-16,225119.41713767173
India,,2021-02-17,249726.58187456126
India,,2021-02-18,271622.4820393851
India,,2021-02-19,280255.8330894819
India,,2021-02-20,346479.37639455684
India,,2021-02-21,358856.59079308406
India,,2021-02-22,399162.72503921343
India,,2021-02-23,452607.3872165511
India,,2021-02-24,503612.6680614095
India,,2021-02-25,554945.089339493
India,,2021-02-26,596297.6299625771
India,,2021-02-27,698789.0591260348
India,,2021-02-28,751065.4703481963
Indonesia,,2021-02-08,73233.6532741348
Indonesia,,2021-02-09,86583.47286210505
Indonesia,,2021-02-10,96162.94178826197
Indonesia,,2021-02-11,105149.3169770674
Indonesia,,2021-02-12,115723.43266436236
Indonesia,,2021-02-13,125351.04117594929
Indonesia,,2021-02-14,136117.71442660992
Indonesia,,2021-02-15,148534.98565691768
Indonesia,,2021-02-16,170052.99643863013
Indonesia,,2021-02-17,188640.21159511042
Indonesia,,2021-02-18,207557.04715159332
Indonesia,,2021-02-19,229064.33696881201
Indonesia,,2021-02-20,250704.8978542104
Indonesia,,2021-02-21,274658.86812909256
Indonesia,,2021-02-22,301524.89742538834
Indonesia,,2021-02-23,338818.14174630924
Indonesia,,2021-02-24,374482.4329332288
Indonesia,,2021-02-25,411776.409719283
Indonesia,,2021-02-26,452891.5301123968
Indonesia,,2021-02-27,495229.15351556323
Indonesia,,2021-02-28,540795.6470211539
Iran,,2021-02-08,26875.96064793952
Iran,,2021-02-09,31359.641892226737
Iran,,2021-02-10,33775.866431206145
Iran,,2021-02-11,36077.656502142534
Iran,,2021-02-12,38328.56551432091
Iran,,2021-02-13,40533.44956018543
Iran,,2021-02-14,43299.672004552514
Iran,,2021-02-15,47601.99823582933
Iran,,2021-02-16,53995.954455402534
Iran,,2021-02-17,58481.73153282688
Iran,,2021-02-18,63030.408350970916
Iran,,2021-02-19,67718.88442148326
Iran,,2021-02-20,72566.65374390608
Iran,,2021-02-21,78198.08634640565
Iran,,2021-02-22,85601.1732132672
Iran,,2021-02-23,95332.37617866055
Iran,,2021-02-24,103375.73748756986
Iran,,2021-02-25,111698.77614472351
Iran,,2021-02-26,120353.18021576098
Iran,,2021-02-27,129322.68163962738
Iran,,2021-02-28,139188.08942181687
Iraq,,2021-02-08,3926.1029253016877
Iraq,,2021-02-09,4651.228789098403
Iraq,,2021-02-10,5138.088137024302
Iraq,,2021-02-11,5513.4694658843
Iraq,,2021-02-12,5853.7576931179
Iraq,,2021-02-13,6615.151713457983
Iraq,,2021-02-14,6874.297351258011
Iraq,,2021-02-15,7586.827763793784
Iraq,,2021-02-16,8699.806881249266
Iraq,,2021-02-17,9616.123021141251
Iraq,,2021-02-18,10467.262627397417
Iraq,,2021-02-19,11334.836679647737
Iraq,,2021-02-20,12680.812227170845
Iraq,,2021-02-21,13587.407900726632
Iraq,,2021-02-22,15018.12570505959
Iraq,,2021-02-23,16926.21823928484
Iraq,,2021-02-24,18720.366903550435
Iraq,,2021-02-25,20538.457054629485
Iraq,,2021-02-26,22467.845900590735
Iraq,,2021-02-27,24975.657279460363
Iraq,,2021-02-28,27147.258834930457
Ireland,,2021-02-08,15494.190868316029
Ireland,,2021-02-09,15329.671800318785
Ireland,,2021-02-10,16595.59882060249
Ireland,,2021-02-11,13637.499222307499
Ireland,,2021-02-12,13850.643572777262
Ireland,,2021-02-13,8784.00787252792
Ireland,,2021-02-14,9563.582106887518
Ireland,,2021-02-15,11806.365013005876
Ireland,,2021-02-16,11597.01088460732
Ireland,,2021-02-17,12840.555710245611
Ireland,,2021-02-18,9853.76530916865
Ireland,,2021-02-19,10111.03903771694
Ireland,,2021-02-20,5095.60477791233
Ireland,,2021-02-21,6019.337280923617
Ireland,,2021-02-22,8390.999820689693
Ireland,,2021-02-23,8276.170107245256
Ireland,,2021-02-24,9619.813219840102
Ireland,,2021-02-25,6717.072495217961
Ireland,,2021-02-26,7097.014682262137
Ireland,,2021-02-27,2194.9858956597463
Ireland,,2021-02-28,3282.043399242408
Israel,,2021-02-08,9843.59362546921
Israel,,2021-02-09,12055.50455876874
Israel,,2021-02-10,11152.198171158812
Israel,,2021-02-11,11080.672893947149
Israel,,2021-02-12,9414.86465816322
Israel,,2021-02-13,10862.310191615832
Israel,,2021-02-14,8268.597585809111
Israel,,2021-02-15,10371.546017781062
Israel,,2021-02-16,12556.119234304157
Israel,,2021-02-17,11603.677283126826
Israel,,2021-02-18,11490.773777173888
Israel,,2021-02-19,9783.885044337974
Israel,,2021-02-20,11206.437196711588
Israel,,2021-02-21,8574.566162304698
Israel,,2021-02-22,10665.978434462146
Israel,,2021-02-23,12819.263893112588
Israel,,2021-02-24,11813.478161992318
Israel,,2021-02-25,11654.216817953784
Israel,,2021-02-26,9897.548796693178
Israel,,2021-02-27,11281.070646207865
Israel,,2021-02-28,8588.463652755836
Italy,,2021-02-08,43100.47944675774
Italy,,2021-02-09,53911.6527547623
Italy,,2021-02-10,60867.7913900626
Italy,,2021-02-11,60585.89605181939
Italy,,2021-02-12,61289.67865954073
Italy,,2021-02-13,65347.28437446829
Italy,,2021-02-14,65588.87596166605
Italy,,2021-02-15,62739.235307421564
Italy,,2021-02-16,74438.6192664422
Italy,,2021-02-17,82217.77460944935
Italy,,2021-02-18,82710.49645352435
Italy,,2021-02-19,84194.87189753051
Italy,,2021-02-20,89028.568083022
Italy,,2021-02-21,90006.81755713883
Italy,,2021-02-22,87890.03571029888
Italy,,2021-02-23,100347.38030467344
Italy,,2021-02-24,108735.6381115239
Italy,,2021-02-25,109693.94769094771
Italy,,2021-02-26,111552.09264544857
Italy,,2021-02-27,116628.88474549924
Italy,,2021-02-28,117649.21068248426
Jamaica,,2021-02-08,728.6509154152734
Jamaica,,2021-02-09,723.7234022296464
Jamaica,,2021-02-10,836.0745715321386
Jamaica,,2021-02-11,865.3838508607955
Jamaica,,2021-02-12,951.5736206648933
Jamaica,,2021-02-13,1040.8814079895546
Jamaica,,2021-02-14,1186.600451203697
Jamaica,,2021-02-15,1378.783675464952
Jamaica,,2021-02-16,1444.6746694084381
Jamaica,,2021-02-17,1635.5159574005406
Jamaica,,2021-02-18,1751.3463385523269
Jamaica,,2021-02-19,1933.137122169795
Jamaica,,2021-02-20,2127.773757350804
Jamaica,,2021-02-21,2389.374114426662
Jamaica,,2021-02-22,2708.6590394828677
Jamaica,,2021-02-23,2913.317538806835
Jamaica,,2021-02-24,3255.769412422329
Jamaica,,2021-02-25,3535.5406369559105
Jamaica,,2021-02-26,3893.8889390271024
Jamaica,,2021-02-27,4276.676809499488
Jamaica,,2021-02-28,4736.900358193769
Japan,,2021-02-08,81594.06756337956
Japan,,2021-02-09,96505.37921511281
Japan,,2021-02-10,106799.70779115157
Japan,,2021-02-11,118093.11866839454
Japan,,2021-02-12,128861.07004400679
Japan,,2021-02-13,140157.0179032851
Japan,,2021-02-14,150744.03433230106
Japan,,2021-02-15,164402.87160799105
Japan,,2021-02-16,187148.51611535804
Japan,,2021-02-17,205760.43033074058
Japan,,2021-02-18,225862.6230840498
Japan,,2021-02-19,245882.66489773116
Japan,,2021-02-20,266828.5417327281
Japan,,2021-02-21,287396.2631272826
Japan,,2021-02-22,311297.4510814013
Japan,,2021-02-23,344389.27501486026
Japan,,2021-02-24,373127.4398597357
Japan,,2021-02-25,402939.91706926073
Japan,,2021-02-26,431926.77939272486
Japan,,2021-02-27,460756.3630604622
Japan,,2021-02-28,487741.6138560839
Jordan,,2021-02-08,3777.2375665560835
Jordan,,2021-02-09,4136.788778599049
Jordan,,2021-02-10,4443.564816119018
Jordan,,2021-02-11,4318.759824844399
Jordan,,2021-02-12,4419.062813850414
Jordan,,2021-02-13,4360.7142914499
Jordan,,2021-02-14,5069.709677620696
Jordan,,2021-02-15,5797.818288869793
Jordan,,2021-02-16,6312.694118358622
Jordan,,2021-02-17,6785.129339306456
Jordan,,2021-02-18,6836.98822935836
Jordan,,2021-02-19,7127.387533515168
Jordan,,2021-02-20,7272.714131938354
Jordan,,2021-02-21,8200.911249505441
Jordan,,2021-02-22,9161.032868152444
Jordan,,2021-02-23,9920.445218390645
Jordan,,2021-02-24,10650.110028986866
Jordan,,2021-02-25,10970.378302786481
Jordan,,2021-02-26,11540.796887030992
Jordan,,2021-02-27,11973.670740796984
Jordan,,2021-02-28,13195.083830358531
Kazakhstan,,2021-02-08,4860.097246211451
Kazakhstan,,2021-02-09,5676.312689631212
Kazakhstan,,2021-02-10,6247.5066688013585
Kazakhstan,,2021-02-11,6772.371220541463
Kazakhstan,,2021-02-12,7237.198495480584
Kazakhstan,,2021-02-13,7880.156472935251
Kazakhstan,,2021-02-14,8366.277073419562
Kazakhstan,,2021-02-15,9216.32924713373
Kazakhstan,,2021-02-16,10471.147981726808
Kazakhstan,,2021-02-17,11522.659020651347
Kazakhstan,,2021-02-18,12573.600033429171
Kazakhstan,,2021-02-19,13614.161572427569
Kazakhstan,,2021-02-20,14886.91619982979
Kazakhstan,,2021-02-21,16060.649240677394
Kazakhstan,,2021-02-22,17661.398252585914
Kazakhstan,,2021-02-23,19731.884695489025
Kazakhstan,,2021-02-24,21663.22330534822
Kazakhstan,,2021-02-25,23658.33366257391
Kazakhstan,,2021-02-26,25704.37177517395
Kazakhstan,,2021-02-27,28038.960492942995
Kazakhstan,,2021-02-28,30321.68391200965
Kenya,,2021-02-08,2284.1128936237337
Kenya,,2021-02-09,2785.9418400365157
Kenya,,2021-02-10,3133.712056993475
Kenya,,2021-02-11,3513.693589859856
Kenya,,2021-02-12,3751.0889483331007
Kenya,,2021-02-13,4149.2151335132485
Kenya,,2021-02-14,4440.594723750529
Kenya,,2021-02-15,5006.380478972633
Kenya,,2021-02-16,5841.765883370083
Kenya,,2021-02-17,6565.4977576707615
Kenya,,2021-02-18,7369.196478279875
Kenya,,2021-02-19,8084.282936052912
Kenya,,2021-02-20,9021.323705787061
Kenya,,2021-02-21,9920.932558665107
Kenya,,2021-02-22,11173.908493852261
Kenya,,2021-02-23,12785.284639200047
Kenya,,2021-02-24,14384.169154109744
Kenya,,2021-02-25,16173.364116896422
Kenya,,2021-02-26,17995.713398824642
Kenya,,2021-02-27,20173.997805111158
Kenya,,2021-02-28,22461.212068869037
Kosovo,,2021-02-08,853.8784489888527
Kosovo,,2021-02-09,1377.9812319583511
Kosovo,,2021-02-10,1081.7332086490912
Kosovo,,2021-02-11,1758.1221956894906
Kosovo,,2021-02-12,1541.3754338525137
Kosovo,,2021-02-13,1287.1715559461877
Kosovo,,2021-02-14,1871.4682871297136
Kosovo,,2021-02-15,1493.5159758833247
Kosovo,,2021-02-16,2061.117724383894
Kosovo,,2021-02-17,1807.409755510962
Kosovo,,2021-02-18,2530.4558978984705
Kosovo,,2021-02-19,2357.5556976356015
Kosovo,,2021-02-20,2150.5502675600133
Kosovo,,2021-02-21,2786.167871981825
Kosovo,,2021-02-22,2456.543113726842
Kosovo,,2021-02-23,3077.5527232144163
Kosovo,,2021-02-24,2872.9674375025725
Kosovo,,2021-02-25,3647.955407393024
Kosovo,,2021-02-26,3518.105291625606
Kosovo,,2021-02-27,3353.57915199335
Kosovo,,2021-02-28,4031.024718692513
Kuwait,,2021-02-08,2091.2694484560648
Kuwait,,2021-02-09,2315.6963402672286
Kuwait,,2021-02-10,2542.175062913921
Kuwait,,2021-02-11,2791.256060862598
Kuwait,,2021-02-12,2871.7991714331947
Kuwait,,2021-02-13,2933.038933582841
Kuwait,,2021-02-14,3054.8615307198643
Kuwait,,2021-02-15,3290.328050280664
Kuwait,,2021-02-16,3591.689924061656
Kuwait,,2021-02-17,3898.3798228639334
Kuwait,,2021-02-18,4230.673762912221
Kuwait,,2021-02-19,4397.050164896473
Kuwait,,2021-02-20,4547.6441813356305
Kuwait,,2021-02-21,4762.597525013272
Kuwait,,2021-02-22,5094.666157523886
Kuwait,,2021-02-23,5494.938072521998
Kuwait,,2021-02-24,5901.369113859322
Kuwait,,2021-02-25,6332.567632041395
Kuwait,,2021-02-26,6594.774238313343
Kuwait,,2021-02-27,6837.496344436366
Kuwait,,2021-02-28,7139.004950713544
Kyrgyz Republic,,2021-02-08,567.1129353230543
Kyrgyz Republic,,2021-02-09,797.5323865702242
Kyrgyz Republic,,2021-02-10,885.1528880700107
Kyrgyz Republic,,2021-02-11,982.6949527164118
Kyrgyz Republic,,2021-02-12,1054.7706902645814
Kyrgyz Republic,,2021-02-13,1121.3316999840317
Kyrgyz Republic,,2021-02-14,1202.383868330318
Kyrgyz Republic,,2021-02-15,1191.5404819318442
Kyrgyz Republic,,2021-02-16,1488.408853762484
Kyrgyz Republic,,2021-02-17,1649.5809142980438
Kyrgyz Republic,,2021-02-18,1828.721303854868
Kyrgyz Republic,,2021-02-19,1991.269802167726
Kyrgyz Republic,,2021-02-20,2158.18353776769
Kyrgyz Republic,,2021-02-21,2350.6271003819948
Kyrgyz Republic,,2021-02-22,2463.493365117598
Kyrgyz Republic,,2021-02-23,2897.8484304907997
Kyrgyz Republic,,2021-02-24,3210.748759333223
Kyrgyz Republic,,2021-02-25,3557.1266366715554
Kyrgyz Republic,,2021-02-26,3903.2262579502985
Kyrgyz Republic,,2021-02-27,4270.792785822086
Kyrgyz Republic,,2021-02-28,4681.6312426143295
Laos,,2021-02-08,0.0
Laos,,2021-02-09,0.0
Laos,,2021-02-10,0.0
Laos,,2021-02-11,0.0
Laos,,2021-02-12,0.0
Laos,,2021-02-13,0.0
Laos,,2021-02-14,0.0
Laos,,2021-02-15,0.0
Laos,,2021-02-16,0.0
Laos,,2021-02-17,0.0
Laos,,2021-02-18,0.0
Laos,,2021-02-19,0.0
Laos,,2021-02-20,0.0
Laos,,2021-02-21,0.0
Laos,,2021-02-22,0.0
Laos,,2021-02-23,0.0
Laos,,2021-02-24,0.0
Laos,,2021-02-25,0.0
Laos,,2021-02-26,0.0
Laos,,2021-02-27,0.0
Laos,,2021-02-28,0.0
Latvia,,2021-02-08,2697.904322691786
Latvia,,2021-02-09,3270.5271163374655
Latvia,,2021-02-10,3765.210027739419
Latvia,,2021-02-11,3960.667249007399
Latvia,,2021-02-12,3861.5979013839938
Latvia,,2021-02-13,3834.1751100473
