"","X","date","p_cases_infected","p_cases_infected_error","p_fatalities","p_recovered","p_cases_recent","p_cases_daily","p_cases_active","p_cases_infected_smooth","p_cases_infected_smooth_low","p_cases_infected_smooth_high"
"122",122,"2020/07/22",0.0233785951998733,0.00634512865399703,0,0.0146963570584406,0,0,0,0.02332099569917,0.016975867045173,0.029666124353167
"123",123,"2020/07/23",0.0233785951998733,0.00634512865399703,0,0.0146963570584406,0,0,0,0.0233572517369499,0.0170121230829529,0.0297023803909469
"124",124,"2020/07/24",0.0233785951998733,0.00634512865399703,0,0.0146963570584406,0,0,0,0.0233925215446202,0.0170473928906231,0.0297376501986172
"125",125,"2020/07/25",0.0233785951998733,0.00634512865399703,0,0.0146963570584406,0,0,0,0.0234268707988796,0.0170817421448825,0.0297719994528766
"126",126,"2020/07/26",0.0233785951998733,0.00634512865399703,0,0.0146963570584406,0,0,0,0.0234603657029615,0.0171152370489644,0.0298054943569585
"127",127,"2020/07/27",0.0233110401732334,0.00632321729848837,0,0.0146410847639171,0,0,0,0.0234930729607991,0.0171698556623107,0.0298162902592874
"128",128,"2020/07/28",0.0233110401732334,0.00632321729848837,0,0.0146410847639171,0,0,0,0.0235250597530529,0.0172018424545645,0.0298482770515413
"129",129,"2020/07/29",0.0233110401732334,0.00632321729848837,0,0.0146410847639171,0,0,0,0.0235563937150295,0.0172331764165411,0.0298796110135178
"130",130,"2020/07/30",0.0234786079227881,0.00629107418866845,0,0.0145015548178422,0,0,0,0.0235871429165198,0.0172960687278514,0.0298782171051883
"131",131,"2020/07/31",0.0233477266636301,0.00625690485984988,0,0.0143901245127146,0,0,0,0.0236173696334721,0.0173604647736223,0.029874274493322
"132",132,"2020/08/01",0.0234798444276198,0.00626910396121536,0,0.0143757247564214,0,0,0,0.0236471116387989,0.0173780076775835,0.0299162156000142
"133",133,"2020/08/02",0.0234798444276198,0.00626910396121536,0,0.0143757247564214,0,0,0,0.0236764007118476,0.0174072967506322,0.029945504673063
"134",134,"2020/08/03",0.0238480764986144,0.00628874241179539,0,0.0143603937689781,0,0,0.000163595479407652,0.0237052688260012,0.0174165264142058,0.0299940112377966
"135",135,"2020/08/04",0.0238480764986144,0.00628874241179539,0,0.0143603937689781,0,0,0.000163595479407652,0.0237337481426242,0.0174450057308289,0.0300224905544196
"136",136,"2020/08/05",0.0237466681393206,0.00626838316101681,0,0.0142774232931922,0,0,0.000163595479407652,0.0237618710054414,0.0174934878444246,0.0300302541664582
"137",137,"2020/08/06",0.0238183850244032,0.00626161751787296,0,0.0142648853762197,0,0,0.000163595479407652,0.0237896699353512,0.0175280524174782,0.0300512874532242
"138",138,"2020/08/07",0.0238892020740394,0.00625417998246683,0,0.0142525047731365,0,0,0.000163595479407652,0.0238171776256818,0.017562997643215,0.0300713576081486
"139",139,"2020/08/08",0.0238892020740394,0.00625417998246683,0,0.0142525047731365,0,0,0.000163595479407652,0.0238444269378922,0.0175902469554254,0.0300986069203591
"140",140,"2020/08/09",0.0238892020740394,0.00625417998246683,0,0.0142525047731365,0,0,0.000163595479407652,0.0238714508977242,0.0176172709152574,0.0301256308801911
"141",141,"2020/08/10",0.0238892020740394,0.00625417998246683,0,0.0142525047731365,0,0,0.000163595479407652,0.0238982826918091,0.0176441027093422,0.0301524626742759
