"","X","date","p_cases_infected","p_cases_infected_error","p_fatalities","p_recovered","p_cases_recent","p_cases_daily","p_cases_active","p_cases_infected_smooth","p_cases_infected_smooth_low","p_cases_infected_smooth_high"
"137",137,"2020/08/06",0.0632677678384749,0.00989389051034783,0,0.0546284130561193,0.000515782375066003,7.36831964380004e-05,0.000902619156365504,0.0619300473408046,0.0520361568304567,0.0718239378511524
"138",138,"2020/08/07",0.0633801597390102,0.00986465415709739,0,0.0545046441821148,0.000514522640979442,7.35032344256346e-05,0.000900414621714024,0.0619868574606333,0.0521222033035359,0.0718515116177307
"139",139,"2020/08/08",0.0633112260467885,0.00981479867543631,0,0.0542283626304002,0.000511710615007792,7.31015164296846e-05,0.000895493576263636,0.0620411817306692,0.0522263830552329,0.0718559804061055
"140",140,"2020/08/09",0.0634226275323365,0.00978613497954392,0,0.0541065378406391,0.000510470668038214,7.29243811483163e-05,0.000893323669066874,0.0620933306573076,0.0523071956777637,0.0718794656368515
"141",141,"2020/08/10",0.0634966923217301,0.00973334011755543,0,0.053948503902814,0.000509236715675529,7.27481022393613e-05,0.000891164252432176,0.0621436160648458,0.0524102759472903,0.0718769561824012
"142",142,"2020/08/11",0.0635709531722018,0.00968131423460029,0,0.0537917854170648,0.000508008714552574,7.25726735075105e-05,0.000889015250467004,0.06219235099321,0.0525110367586097,0.0718736652278103
"143",143,"2020/08/12",0.0639442327637554,0.00962051237578019,0,0.0532633419648518,0.000502630155242518,7.18043078917883e-05,0.000879602771674407,0.0622398496113735,0.0526193372355933,0.0718603619871536
"144",144,"2020/08/13",0.0640519819535358,0.00959289108840819,0,0.0531457973941822,0.000501433772843845,7.16333961205493e-05,0.000877509102476729,0.0622864271465825,0.0526935360581743,0.0718793182349907
"145",145,"2020/08/14",0.0641592194226169,0.00956542849058729,0,0.0530288110642756,0.000500243072285,7.14632960407142e-05,0.000875425376498749,0.0623323998294944,0.0527669713389071,0.0718978283200817
"146",146,"2020/08/15",0.0608541145320495,0.00878296343112524,0,0.0484119870452469,0.000523879052075898,7.48398645822711e-05,0.000654848815094872,0.0623780825039301,0.0535951190728049,0.0711610459350553
"147",147,"2020/08/16",0.0609724543427277,0.00875920922061309,0,0.0482999012945702,0.000522579507140516,7.4654215305788e-05,0.000653224383925645,0.0624237815361347,0.0536645723155216,0.0711829907567477
"148",148,"2020/08/17",0.0610902084939655,0.00873557366719024,0,0.0481883702522173,0.000521286393605989,7.44694848008556e-05,0.000651607992007487,0.0624698018379692,0.0537342281707789,0.0712053755051594
"149",149,"2020/08/18",0.0612073813226425,0.00871205609265652,0,0.0480773898105054,0.000519999663847011,7.42856662638588e-05,0.000649999579808764,0.0625164492231055,0.053804393130449,0.0712285053157621
"150",150,"2020/08/19",0.0613239771229233,0.00868865581954811,0,0.0479669559022092,0.000518719270707345,7.41027529581921e-05,0.000648399088384181,0.0625640304302184,0.0538753746106703,0.0712526862497665
"151",151,"2020/08/20",0.0612320579240199,0.00861135100979394,0,0.0473220914231364,0.000515861313292979,7.36944733275685e-05,0.000644826641616224,0.0626128531611896,0.0540015021513956,0.0712242041709835
"152",152,"2020/08/21",0.0613469650470878,0.00858843449662144,0,0.047213406138809,0.000514601194054401,7.35144562934859e-05,0.000643251492568001,0.0626632261344139,0.0540747916377924,0.0712516606310353
"153",153,"2020/08/22",0.0617388034279706,0.00853753254900724,0,0.0467374524970494,0.000509082890961536,7.27261272802194e-05,0.000636353613701919,0.0627154591532945,0.0541779266042873,0.0712529917023018
"154",154,"2020/08/23",0.0617181401115906,0.00849956294512954,0,0.0465328282667865,0.000506710436117908,7.23872051597012e-05,0.000633388045147385,0.0627698631900286,0.0542703002448991,0.0712694261351582
"155",155,"2020/08/24",0.0618049229840142,0.00845443087833822,0,0.0464040742610689,0.0005054945742436,7.22135106062286e-05,0.0006318682178045,0.0628267504847879,0.0543723196064497,0.0712811813631261
"156",156,"2020/08/25",0.0619160954891216,0.00843236544472405,0,0.046299708235866,0.000504284533371683,7.20406476245261e-05,0.000630355666714603,0.0628864346604144,0.0544540692156903,0.0713188001051384
"157",157,"2020/08/26",0.0620267370210703,0.00841040737789259,0,0.0461958406752611,0.000503080271799452,7.18686102570645e-05,0.000628850339749315,0.0629492195614344,0.0545388121835418,0.0713596269393269
"158",158,"2020/08/27",0.062402505515329,0.00836168544763631,0,0.0457408505978084,0.000497805024524638,7.11150035035198e-05,0.000622256280655798,0.063015365431216,0.0546536799835797,0.0713770508788523
"159",159,"2020/08/28",0.0625105820887248,0.00834007028974946,0,0.0456396319542481,0.000496631475034084,7.09473535762977e-05,0.000620789343792605,0.063085122764106,0.0547450524743566,0.0714251930538555
"160",160,"2020/08/29",0.0628765744297604,0.00829218397900387,0,0.0451961721999116,0.000491489912664965,7.02128446664235e-05,0.000614362390831206,0.0631587437104249,0.054866559731421,0.0714509276894287
