"date","population","total_responses","pct_cli","pct_cli_smooth","number_cli","batched_pct_cli","batched_pct_cli_smooth","estimate_cli","cum_estimate_cli","number_cli_smooth","cum_number_cli_smooth","b_size_denom","p_symptom"
2020-06-25,5517919,873,0.1145,0.476846461982939,0.999585,0.11449999999999,0.525804625495931,29013.4733331188,2339314.74230123,26312.0015265844,2408038.24674535,15000,0.525804625495931
2020-06-26,5517919,824,0.3641,0.479746748193078,3.000184,0.364099999999999,0.529104392509322,29195.5518041065,2368510.29410533,26472.036970428,2434510.28371578,15000,0.529104392509322
2020-06-27,5517919,896,0.2232,0.483286108421272,1.999872,0.223200000000011,0.532742149523608,29396.2802895716,2397906.5743949,26667.336000938,2461177.61971672,15000,0.532742149523608
2020-06-28,5517919,954,0.5241,0.487634379836398,4.999914,0.524099999999999,0.536718033291083,29615.666335395,2427522.2407303,26907.2700955248,2488084.88981224,15000,0.536718033291083
2020-06-29,5517919,949,0.6322,0.492968143829056,5.999578,0.632199999999992,0.541032623485046,29853.7419274798,2457375.98265778,27201.5828722908,2515286.47268453,15000,0.541032623485046
2020-06-30,5517919,952,0.7353,0.499420791793876,7.000056,0.735300000000009,0.545685052681909,30110.4592020951,2487486.44185987,27557.6347603447,2542844.10744488,15000,0.545685052681909
2020-07-01,5517919,860,0.2326,0.507082644457806,2.00036,0.2326,0.550670915189331,30385.575056706,2517872.01691658,27980.4095842397,2570824.51702912,15000,0.550670915189331
2020-07-02,5517919,787,0.7624,0.516053055140994,6.000088,0.762400000000001,0.555985492510574,30678.8291284845,2548550.84604506,28475.3895797054,2599299.90660882,15000,0.555985492510574
2020-07-03,5517919,664,0.4518,0.526444453885664,2.999952,0.451799999999984,0.561624160822016,30989.9662785886,2579540.81232365,29048.7785454033,2628348.68515423,15000,0.561624160822016
2020-07-04,5517919,740,0.6757,0.538384397123293,5.00018,0.6757,0.567582336228689,31318.7335714067,2610859.54589506,29707.6149419016,2658056.30009613,15000,0.567582336228689
2020-07-05,5517919,737,0.5427,0.552017949650338,3.999699,0.542700000000011,0.573855420669836,31664.8772896708,2642524.42318473,30459.9033271664,2688516.20342329,15000,0.573855420669836
2020-07-06,5517919,769,0.6502,0.56751046345258,5.000038,0.650200000000004,0.580438748321723,32028.1399770065,2674552.56316174,31314.767689838,2719830.97111313,15000,0.580438748321723
2020-07-07,5517919,846,0,0.585050205660335,0,0,0.587327532371765,32408.2575009728,2706960.82066271,32282.5964576707,2752113.5675708,15000,0.587327532371765
2020-07-08,5517919,727,0.8253,0.60464332788305,5.999931,0.825299999999995,0.594516164850456,32804.9204183547,2739765.74108106,33363.7290714911,2785477.29664229,15000,0.594516164850456
2020-07-09,5517919,778,0.7712,0.625770398796698,5.999936,0.771200000000006,0.601996056519124,33217.6547819195,2772983.39586298,34529.5037315788,2820006.80037387,15000,0.601996056519124
