"date","population","total_responses","pct_cli","pct_cli_smooth","number_cli","batched_pct_cli","batched_pct_cli_smooth","estimate_cli","cum_estimate_cli","number_cli_smooth","cum_number_cli_smooth","b_size_denom","p_symptom"
2020-06-17,10649800,1083,0.0923,0.325237169830408,0.999609,0.0922999999999993,0.325434796705063,34658.1549794958,2087756.89016157,34637.1081125988,2086961.86787217,15000,0.325434796705063
2020-06-18,10649800,1063,0.6585,0.328374046158785,6.999855,0.6585,0.328553930049311,34990.3364423916,2122747.22660397,34971.1791678183,2121933.04703999,15000,0.328553930049311
2020-06-19,10649800,1050,0.2857,0.331696525741014,2.99985,0.285699999999998,0.331856861595563,35342.0920462043,2158089.31865017,35325.0165983665,2157258.06363836,15000,0.331856861595563
2020-06-20,10649800,1147,0.3487,0.335207210849925,3.999589,0.348699999999999,0.335346680516301,35713.7507816251,2193803.0694318,35698.8975410954,2192956.96117945,15000,0.335346680516301
2020-06-21,10649800,1177,0.085,0.338908087026394,1.00045,0.0849999999999976,0.339026528115672,36105.6471912628,2229908.71662306,36093.0334521369,2229049.99463159,15000,0.339026528115672
2020-06-22,10649800,1104,0.4529,0.342795827185035,5.000016,0.452900000000001,0.342895000103519,36517.6317210246,2266426.34834408,36507.0700035518,2265557.06463514,15000,0.342895000103519
2020-06-23,10649800,1034,0.3868,0.346864786001623,3.999512,0.386800000000001,0.346945538802871,36949.0059914282,2303375.35433551,36940.4059796008,2302497.47061474,15000,0.346945538802871
2020-06-24,10649800,1050,0.2857,0.351109076931758,2.99985,0.285699999999998,0.351171058629783,37399.0154019547,2340774.36973747,37392.4144750784,2339889.88508982,15000,0.351171058629783
2020-06-25,10649800,1161,0.1723,0.355522531726723,2.000403,0.172300000000003,0.355564136747061,37866.8694352885,2378641.23917275,37862.4385838325,2377752.32367365,15000,0.355564136747061
2020-06-26,10649800,1079,0.0927,0.360098655051265,1.000233,0.092699999999998,0.360116961947012,38351.7362134328,2416992.97538619,38349.7865656497,2416102.1102393,15000,0.360116961947012
2020-06-27,10649800,1067,0.3749,0.364830580043481,4.000183,0.374899999999997,0.364821284993075,38852.7372091925,2455845.71259538,38853.7271134707,2454955.83735277,15000,0.364821284993075
2020-06-28,10649800,1229,0.4068,0.369711024913457,4.999572,0.406800000000005,0.369668370567392,39368.9421286861,2495214.65472407,39373.4847312333,2494329.32208401,15000,0.369668370567392
2020-06-29,10649800,1303,0.3837,0.374731823782294,4.999611,0.383699999999997,0.374648914574786,39899.3601043856,2535114.01482845,39908.1897691668,2534237.51185317,15000,0.374648914574786
2020-06-30,10649800,1213,0.4122,0.379874540157398,4.999986,0.412200000000003,0.379747603330938,40442.3602595382,2575556.37508799,40455.8787776826,2574693.39063086,15000,0.379747603330938
2020-07-01,10649800,1115,0.2691,0.385109866023957,3.000465,0.269099999999997,0.384936943182015,40995.0145749982,2616551.38966299,41013.4305118194,2615706.82114268,15000,0.384936943182015
2020-07-02,10649800,956,0.6276,0.390406366736964,5.999856,0.627599999999999,0.390186456869407,41554.0772836781,2658105.46694667,41577.4972447532,2657284.31838743,15000,0.390186456869407
2020-07-03,10649800,927,0.3236,0.395730815265662,2.999772,0.323600000000001,0.395463944039741,42116.1191123443,2700221.58605901,42144.5403641624,2699428.85875159,15000,0.395463944039741
2020-07-04,10649800,911,0.1098,0.401048154298009,1.000278,0.109799999999998,0.400735444884736,42677.5234093347,2742899.10946834,42710.8263364294,2742139.68508802,15000,0.400735444884736
2020-07-05,10649800,927,0.5394,0.406321488202729,5.000238,0.539399999999996,0.405965231826153,43234.4852590216,2786133.59472737,43272.4258506142,2785412.11093863,15000,0.405965231826153
2020-07-06,10649800,1040,0.7692,0.411512107616946,7.99968,0.769200000000001,0.411115831827296,43783.0138579433,2829916.60858531,43825.2164369895,2829237.32737562,15000,0.411115831827296
2020-07-07,10649800,1039,0.2887,0.416579574066202,2.999593,0.288700000000001,0.416148081892403,44318.9384253771,2874235.54701069,44364.8914789023,2873602.21885453,15000,0.416148081892403
2020-07-08,10649800,955,0.4188,0.421489874094533,3.99954,0.4188,0.421026087284366,44838.4362436104,2919073.9832543,44887.8286113195,2918490.04746585,15000,0.421026087284366
2020-07-09,10649800,1004,0.5976,0.426227698606693,5.999904,0.597600000000001,0.425733140550036,45339.7280022978,2964413.71125659,45392.3974462156,2963882.44491206,15000,0.425733140550036
2020-07-10,10649800,998,0.501,0.430780551066597,4.99998,0.500999999999994,0.43025764698867,45821.5788889994,3010235.29014559,45877.2671274904,3009759.71203955,15000,0.43025764698867
2020-07-11,10649800,1109,0.3607,0.435135930557889,4.000163,0.360700000000004,0.43458803716154,46282.7567816297,3056518.04692722,46341.106332554,3056100.81837211,15000,0.43458803716154
2020-07-12,10649800,1085,0.2765,0.439281374313245,3.000025,0.276499999999994,0.438712804984348,46722.0363052231,3103240.08323245,46782.587801612,3102883.40617372,15000,0.438712804984348
2020-07-13,10649800,1071,0.5602,0.443204502150989,5.999742,0.56020000000001,0.442620547288104,47138.2030450885,3150378.28627754,47200.393070076,3150083.79924379,15000,0.442620547288104
2020-07-14,10649800,1082,0.4621,0.4468930626737,4.999922,0.462099999999995,0.44630000470569,47530.0579011466,3197908.34417868,47593.2173886237,3197677.01663242,15000,0.44630000470569
2020-07-15,10649800,1142,0.7881,0.450334981062919,9.000102,0.788100000000002,0.449740103735519,47896.4215676253,3245804.76574631,47959.7748132388,3245636.79144566,15000,0.449740103735519
