"date","population","total_responses","pct_cli","pct_cli_smooth","number_cli","batched_pct_cli","batched_pct_cli_smooth","estimate_cli","cum_estimate_cli","number_cli_smooth","cum_number_cli_smooth","b_size_denom","p_symptom"
2020-07-26,211049519,14099,2.1207,2.06503482407222,298.997493,2.0244225447112,2.03520049775306,4295280.86119344,432274305.403715,4358246.06338691,430169679.132939,1000,2.03520049775306
2020-07-27,211049519,15127,2.0625,2.06117000770378,311.994375,NA,2.0279907510469,4280064.72544898,436554370.129164,4350089.38703109,434519768.51997,1000,2.0279907510469
2020-07-28,211049519,15479,1.951,2.05679545134507,301.99529,NA,2.02058280277222,4264430.28624749,440818800.415411,4340856.90687764,438860625.426848,1000,2.02058280277222
2020-07-29,211049519,14986,1.9485,2.05186489251612,292.00221,NA,2.01297439972937,4248372.78822197,445067173.203633,4330450.98618513,443191076.413033,1000,2.01297439972937
2020-07-30,211049519,13986,1.952,2.04633296982869,273.00672,NA,2.0051634164528,4231887.74558761,449299060.949221,4318775.88996187,447509852.302995,1000,2.0051634164528
2020-07-31,211049519,13192,2.0619,2.0401553565949,272.005848,NA,1.99714785846462,4214970.94900838,453514031.898229,4305738.06694626,451815590.369941,1000,1.99714785846462
2020-08-01,211049519,12511,2.0782,2.03328890334964,260.003602,NA,1.9889258654874,4197618.47237774,457711650.370607,4291246.45039978,456106836.820341,1000,1.9889258654874
2020-08-02,211049519,13623,1.9232,2.02569178859613,261.997536,NA,1.98049571460971,4179826.67949941,461891477.050107,4275212.77625463,460382049.596595,1000,1.98049571460971
2020-08-03,211049519,13793,1.8995,2.01732394825871,261.998035,NA,1.9718558233976,4161592.23065412,466053069.280761,4257552.48947181,464639602.086067,1000,1.9718558233976
2020-08-04,211049519,13455,2.0067,2.00817653717165,270.001485,NA,1.96300475294517,4142912.08903791,470195981.369799,4238246.92237162,468877849.008439,1000,1.96300475294517
2020-08-05,211049519,13147,1.9092,1.99829750083759,251.002524,NA,1.95394121085749,4123783.52705751,474319764.896856,4217397.26370676,473095246.272146,1000,1.95394121085749
2020-08-06,211049519,12327,2.1903,1.98774101359979,269.998281,NA,1.94466405415888,4104204.13246821,478423969.029324,4195117.84816807,477290364.120314,1000,1.94466405415888
2020-08-07,211049519,11741,2.2315,1.97656105420427,262.000415,NA,1.93517229211952,4084171.81433951,482508140.843664,4171522.59763943,481461886.717953,1000,1.93517229211952
2020-08-08,211049519,11174,2.0494,1.96481124644092,228.999956,NA,1.92546508899354,4063684.80883379,486571825.652498,4146724.68487147,485608611.402825,1000,1.92546508899354
2020-08-09,211049519,11659,1.724,1.95254471284353,201.00116,NA,1.91554176666144,4042741.68478307,490614567.337281,4120836.2247162,489729447.627541,1000,1.91554176666144
