"","date","p_cases_infected","p_cases_recent","p_cases_active","p_cases_daily","p_cases_infected_smooth","p_cases_infected_smooth_low","p_cases_infected_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_active_smooth","p_cases_active_smooth_low","p_cases_active_smooth_high"
"90",2020-07-14,0.0518454699268929,0.00580453758829635,0.0114253075680547,0.000829219655470907,0.0506125657606678,0.0495703742476463,0.0516547572736892,0.00591035061667811,0.0054091459534315,0.00641155527992472,0.0115755833788241,0.0106165392786303,0.012534627479018
"91",2020-07-15,0.0518454699268929,0.00580453758829635,0.0114253075680547,0.000829219655470907,0.0506174804029153,0.049576795913943,0.0516581648918877,0.00592236327753995,0.00543630996605901,0.00640841658902089,0.0115513228768856,0.0106249660655391,0.0124776796882322
"92",2020-07-16,0.0519019297875262,0.00579931737533376,0.011418545408754,0.000828473910761966,0.0506218575611505,0.0495820462905382,0.0516616688317628,0.00593280571392796,0.00545851791777201,0.00640709351008391,0.0115252323226376,0.010626041471636,0.0124244231736392
"93",2020-07-17,0.0523808315636646,0.00577689304157086,0.0113850591443796,0.000825270434510122,0.0506257370621662,0.0495863767435525,0.0516650973807799,0.00594158592914328,0.00547413572466505,0.0064090361336215,0.0114980335631518,0.0106172942370539,0.0123787728892497
"94",2020-07-18,0.0523808315636646,0.00577689304157086,0.0113850591443796,0.000825270434510122,0.0506291587605,0.0495899858196158,0.0516683317013842,0.00594861278380824,0.00548212303393576,0.00641510253368072,0.0114704422352692,0.0105972722715141,0.0123436121990243
"95",2020-07-19,0.052708765757109,0.00577578186000524,0.0113833900422987,0.000825111694286463,0.0506321625346685,0.0495930277727061,0.0516712972966309,0.00595379624710085,0.00548223352299509,0.00642535897120661,0.0114431673002182,0.010565958957957,0.0123203756424795
"96",2020-07-20,0.052708765757109,0.00577578186000524,0.0113833900422987,0.000825111694286463,0.0506347882837141,0.0495956205911768,0.0516739559762515,0.00595704765941998,0.00547505461038007,0.00643904070845989,0.0114169110194553,0.0105249197662409,0.0123089022726697
"97",2020-07-21,0.052708765757109,0.00577578186000524,0.0113833900422987,0.000825111694286463,0.0506370759240663,0.0495978533199423,0.0516762985281902,0.00595828000575392,0.00546186667338072,0.00645469333812712,0.0113923693645901,0.01047710020731,0.0123076385218702
"98",2020-07-22,0.052708765757109,0.00577578186000524,0.0113833900422987,0.000825111694286463,0.0506390653867165,0.0495997925632884,0.0516783382101446,0.00595740819892074,0.00544439284619523,0.00647042355164625,0.0113702328545902,0.0104263771951633,0.0123140885140172
"99",2020-07-23,0.0528140623526412,0.00584513282049851,0.0114518141280772,0.00083501897435693,0.0506407966147083,0.0496014881107101,0.0516801051187066,0.00595434937174429,0.00542454104904346,0.00648415769444513,0.0113511878145308,0.010377060335298,0.0123253152937636
"100",2020-07-24,0.0528140623526412,0.00584513282049851,0.0114518141280772,0.00083501897435693,0.0506423095609424,0.0496029776609864,0.0516816414608984,0.00594902317712291,0.00540420302906978,0.00649384332517603,0.0113359180519485,0.010333492137753,0.0123383439661439
"101",2020-07-25,0.0530592398518827,0.00604305523138388,0.0116497365389625,0.000863293604483411,0.0506436441862953,0.0496042906365143,0.0516829977360764,0.00594135209484086,0.00538512135235924,0.00649758283732247,0.0113251069493741,0.0102997896051163,0.0123504242936319
"102",2020-07-26,0.0530688242521449,0.00604414682373059,0.0116440133459,0.000863449546247227,0.0506448404580551,0.0496054510871178,0.0516842298289925,0.00593126174386647,0.0053688020359463,0.00649372145178663,0.0113194399748386,0.0102796926179594,0.0123591873317178
"103",2020-07-27,0.0532135545688282,0.00602445411364418,0.0116105950355986,0.000860636301949168,0.0506459381216282,0.0496064796859594,0.0516853965572969,0.00591868625152401,0.00535642452184149,0.00648094798120653,0.0113195912951679,0.0102764031298747,0.0123627794604612
"104",2020-07-28,0.0526538625359794,0.00590333102820194,0.0115168289210316,0.000843333004028848,0.050646963303758,0.0496073948334715,0.0516865317740445,0.00590375262408682,0.00534820916412458,0.00645929608404907,0.0113256305345844,0.0102905664609573,0.0123606946082115
"105",2020-07-29,0.0526837015866118,0.00590346175112293,0.0115161243787364,0.000843351678731847,0.0506479210178526,0.0496082127122617,0.0516876293234435,0.00588683083183467,0.0053432628893594,0.00643039877430994,0.0113368520966262,0.0103196802082985,0.0123540239849539
"106",2020-07-30,0.0527290779076734,0.005894953164471,0.0114967396250663,0.000842136166353,0.0506488144615339,0.0496089472016722,0.0516886817213956,0.00586830475547505,0.00534035006789703,0.00639625944305306,0.011352504105111,0.0103605319876337,0.0123444762225882
"107",2020-07-31,0.0533386148532101,0.00586797283661951,0.0114582773686087,0.000838281833802787,0.0506496468329029,0.0496096101219642,0.0516896835438416,0.00584855518248974,0.0053380235487862,0.00635908681619329,0.0113718362960008,0.0104094678927995,0.012334204699202
"108",2020-08-01,0.0533386148532101,0.00586797283661951,0.0114582773686087,0.000838281833802787,0.0506504213304998,0.0496102114832776,0.051690631177722,0.00582795890685543,0.00533471257797155,0.00632120523573931,0.0113940973054252,0.0104624906099441,0.0123257040009063
"109",2020-08-02,0.0533478836115836,0.00586899252606053,0.0114527383760291,0.000838427503722933,0.0506511411532665,0.0496107597183763,0.0516915225881566,0.005806888072118,0.00532884653123644,0.00628492961299956,0.0114185324601532,0.0105154094540655,0.0123216554662409
"110",2020-08-03,0.0533365348430856,0.00586901746599654,0.0114526029013297,0.000838431066570934,0.0506518095005111,0.049611261898742,0.0516923571022801,0.00578570975375533,0.00531903556692713,0.00625238394058353,0.011444382069655,0.0105640972140221,0.0123246669252878
"111",2020-08-04,0.0533365348430856,0.00586901746599654,0.0114526029013297,0.000838431066570934,0.0506524295718742,0.0496117239337414,0.051693135210007,0.0057647857758105,0.00530430036732802,0.00622527118429299,0.011470880222574,0.0106048781916348,0.0123368822535132
"112",2020-08-05,0.0533365348430856,0.00586901746599654,0.0114526029013297,0.000838431066570934,0.0506530045672978,0.0496121507527114,0.0516938583818843,0.00574447275624592,0.00528429641213395,0.00620464910035788,0.0114972540931597,0.0106349974535681,0.0123595107327512
"113",2020-08-06,0.0535329517795963,0.00576991754417157,0.0114526029013297,0.000824273934881653,0.0506535376869953,0.0496125464698871,0.0516945289041036,0.00572512237534674,0.00525944443031967,0.00619080032037381,0.011522723764996,0.0106530263017624,0.0123924212282296
"114",2020-08-07,0.0537140518359108,0.00575534184037008,0.0114686904179888,0.00082219169148144,0.0506540321314243,0.0496129145321513,0.0516951497306974,0.00570708186177414,0.00523090165831265,0.00618326206523563,0.01154650258018,0.0106590266798312,0.0124339784805289
"115",2020-08-08,0.0537140518359108,0.00575534184037008,0.0114686904179888,0.00082219169148144,0.0506544911012612,0.0496132578496157,0.0516957243529067,0.0056906946915224,0.00520038649208605,0.00618100289095875,0.0115677980219381,0.0106543939354466,0.0124812021084296
"116",2020-08-09,0.0537140518359108,0.00575534184037008,0.0114686904179888,0.00082219169148144,0.0506549177973773,0.0496135789090611,0.0516962566856936,0.00567630149605711,0.00516993754835899,0.00618266544375522,0.011585813137496,0.0106414614482976,0.0125301648266944
"117",2020-08-10,0.053604949872908,0.00574482004980755,0.0114453162336123,0.000820688578543935,0.0506553154208184,0.0496138798702736,0.0516967509713631,0.00566424117729408,0.00514169349500131,0.00618678885958685,0.0115997485058213,0.0106230406897821,0.0125764563218605
"118",2020-08-11,0.0532622487181974,0.00574482004980755,0.0113465128317571,0.000820688578543935,0.0506556871727838,0.0496141626453081,0.0516972117002595,0.0056548522288172,0.00511773703417921,0.00619196742345519,0.0116088047516214,0.0106020338946715,0.0126155756085714
