"","date","p_cases_infected","p_cases_recent","p_cases_active","p_cases_daily","p_cases_infected_smooth","p_cases_infected_smooth_low","p_cases_infected_smooth_high","p_cases_recent_smooth","p_cases_recent_smooth_low","p_cases_recent_smooth_high","p_cases_active_smooth","p_cases_active_smooth_low","p_cases_active_smooth_high"
"126",2020-07-25,0.0139683615368709,0.0019961166424905,0.00197325716252164,0.000285159520355785,0.0162921456518259,0.0152827933414606,0.0173014979621912,0.00221494561845475,0.00201274550156789,0.00241714573534161,0.00215778214739479,0.00155933367471764,0.00275623062007194
"127",2020-07-26,0.014429246199005,0.00201965300658864,0.001996523988742,0.000288521858084092,0.0163514231998811,0.0153482009917393,0.0173546454080229,0.00222318681233452,0.00202496585491295,0.00242140776975609,0.00213706775532005,0.0015422209761852,0.0027319145344549
"128",2020-07-27,0.0145493498775017,0.00200731320245418,0.00198432549974886,0.000286759028922026,0.0164098875855905,0.0154140712028459,0.017405703968335,0.00223245391812341,0.00203524136157699,0.00242966647466983,0.00211413324510946,0.00151938128439534,0.00270888520582357
"129",2020-07-28,0.0141342655995765,0.00160906706704947,0.00167481545754141,0.00022986672386421,0.0164682419020608,0.015481138093267,0.0174553457108546,0.00224239208759519,0.00204308246524213,0.00244170170994825,0.00208969656645096,0.00149219170645332,0.0026872014264486
"130",2020-07-29,0.0150731796864347,0.00199814332155438,0.00207600403176376,0.000285449045936341,0.0165271993904465,0.0155501589858635,0.0175042397950295,0.00225264084052519,0.00204851020580458,0.0024567714752458,0.00206444992709722,0.0014623640992092,0.00266653575498525
"131",2020-07-30,0.014692002448404,0.00197982039742797,0.00205696712687821,0.000282831485346853,0.01658748354747,0.015621912296628,0.017553054798312,0.00226283326829696,0.0020519820678888,0.00247368446870511,0.00203905608079813,0.00143177523792272,0.00264633692367354
"132",2020-07-31,0.0149461647795256,0.00196605309941888,0.00204266336504839,0.000280864728488412,0.0166498285463233,0.0156971944721512,0.0176024626204954,0.00227259582757348,0.002054231788928,0.00249095986621897,0.00201414680262086,0.00140230904277932,0.0026259845624624
"133",2020-08-01,0.0154842867386684,0.00251229922252698,0.00187011811364626,0.000358899888932426,0.0167148868168907,0.0157767090694269,0.0176530645643544,0.00228154874240434,0.00205610028800156,0.00250699719680713,0.00199032339268621,0.00137573253620759,0.00260491424916484
"134",2020-08-02,0.0142338502311018,0.00250139376287293,0.00186200025194659,0.000357341966124705,0.0167826998872118,0.0158604478784274,0.0177049518959962,0.00228930703267783,0.00205840461321885,0.00252020945213682,0.00196815904466478,0.00135360667592013,0.00258271141340942
"135",2020-08-03,0.0146876569073752,0.00249008454684517,0.00185358184001738,0.000355726363835024,0.016853056077157,0.0159480815735635,0.0177580305807505,0.00229549170018426,0.00206183865304167,0.00252914474732685,0.00194818906151955,0.00133718510081607,0.00255919302222303
