"","date","ccaa","reg_code","population","cases","deaths","cum_cases","cum_deaths","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active"
"145",2020-05-24,"Baleares","ESIB",1149460,1,0,2036,225,16591.3340199209,16432.4726652641,16751.7311708341,0,121.536714805985,471.263277060258,0.0144340246897855,0.0142958194850313,0.0145735659969325,0,0.000105733748721996,0.000409986669445007
"146",2020-05-25,"Baleares","ESIB",1149460,0,0,2036,225,16574.3539549367,16415.6391285062,16734.6033177889,0,121.536714805985,471.263277060258,0.01441925247937,0.0142811747503229,0.0145586652147869,0,0.000105733748721996,0.000409986669445007
"147",2020-05-26,"Baleares","ESIB",1149460,0,1,2036,226,16631.9394818032,16473.2920881695,16792.1147422029,0,121.536714805985,471.263277060258,0.0144693503747875,0.0143313313105019,0.0146086986430175,0,0.000105733748721996,0.000409986669445007
"148",2020-05-27,"Baleares","ESIB",1149460,0,0,2036,226,16616.8334314089,16458.3140973234,16776.8795548806,4.41022472054465,125.94693952653,475.673501780802,0.0144562085078288,0.0143183008519856,0.0145954444303243,3.83677963612883e-06,0.000109570528358124,0.000413823449081136
"149",2020-05-28,"Baleares","ESIB",1149460,1,0,2037,226,16610.8553492494,16452.3850426295,16770.8520508579,16.8570347812092,135.171122173339,488.135529862195,0.0144510077334134,0.0143131427301772,0.0145902006601865,1.46651773712954e-05,0.000117595324911992,0.000424665086094509
"150",2020-05-29,"Baleares","ESIB",1149460,0,0,2037,226,16597.5323954418,16439.1732256233,16757.4170450591,0,135.171122173339,142.803974307739,0.0144394171136375,0.0143016487964987,0.0145785125581222,0,0.000117595324911992,0.00012423570572942
"151",2020-05-30,"Baleares","ESIB",1149460,1,0,2038,226,16592.9846749524,16434.660926423,16752.8336395761,0,66.4581547406306,142.803974307739,0.014435460716295,0.0142977232147469,0.0145745251157727,0,5.78168485555222e-05,0.00012423570572942
"152",2020-05-31,"Baleares","ESIB",1149460,0,0,2038,226,16580.8415587246,16422.6177722737,16740.5897529737,0,66.4581547406306,142.803974307739,0.0144248965242154,0.0142872459870493,0.0145638732561148,0,5.78168485555222e-05,0.00012423570572942
"153",2020-06-01,"Baleares","ESIB",1149460,0,0,2038,226,16569.1566175566,16411.0364014956,16728.8003207464,0,21.2672595017539,142.803974307739,0.0144147309324001,0.0142771704987521,0.0145536167598232,0,1.85019570074242e-05,0.00012423570572942
"154",2020-06-02,"Baleares","ESIB",1149460,0,0,2038,226,16558.0343533275,16400.0044439194,16717.5870338028,0,21.2672595017539,142.803974307739,0.0144050548547383,0.0142675729855057,0.0145438614947913,0,1.85019570074242e-05,0.00012423570572942
"155",2020-06-03,"Baleares","ESIB",1149460,0,0,2038,226,16547.5483871962,16389.6106558439,16707.0080782526,0,21.2672595017539,135.171122173339,0.014395932339704,0.0142585306629582,0.0145346580814057,0,1.85019570074242e-05,0.000117595324911992
"156",2020-06-04,"Baleares","ESIB",1149460,0,0,2038,226,16537.7190575822,16379.8672545598,16697.0920690083,0,21.2672595017539,135.171122173339,0.0143873810811879,0.0142500541598314,0.0145260314138885,0,1.85019570074242e-05,0.000117595324911992
"157",2020-06-05,"Baleares","ESIB",1149460,1,0,2039,226,16536.6429812392,16378.7935701459,16696.0136543521,0,21.2672595017539,66.4581547406306,0.0143864449230415,0.0142491200826004,0.014525093221471,0,1.85019570074242e-05,5.78168485555222e-05
"158",2020-06-06,"Baleares","ESIB",1149460,0,0,2039,226,16527.9378317728,16370.1636478731,16687.2326292497,0,21.2672595017539,66.4581547406306,0.0143788716717178,0.0142416122769588,0.0145174539603377,0,1.85019570074242e-05,5.78168485555222e-05
"159",2020-06-07,"Baleares","ESIB",1149460,0,0,2039,226,16519.5467354186,16361.8447967133,16678.768667852,0,21.2672595017539,21.2672595017539,0.0143715716383507,0.0142343750950127,0.014510090536297,0,1.85019570074242e-05,1.85019570074242e-05
"160",2020-06-08,"Baleares","ESIB",1149460,0,0,2039,226,16511.5322825058,16353.8990089831,16670.6849642691,0,16.8570347812092,21.2672595017539,0.0143645992748819,0.0142274624684488,0.0145030579265647,0,1.46651773712954e-05,1.85019570074242e-05
