"","date","sample_size","p_cases","p_cases_low","p_cases_high","p_m","p_m_low","p_m_high","p_cases_recent","p_cases_recent_low","p_cases_recent_high","p_m_recent","p_m_recent_low","p_m_recent_high","p_cases_recovered","p_cases_recovered_low","p_cases_recovered_high","p_m_recovered","p_m_recovered_low","p_m_recovered_high","p_cases_fatalities","p_cases_fatalities_low","p_cases_fatalities_high","p_m_fatalities","p_m_fatalities_high","p_cases_stillsick","p_cases_stillsick_low","p_cases_stillsick_high","p_m_stillsick","p_m_stillsick_high","p_cases_active_cases","p_cases_active_cases_low","p_cases_active_cases_high","p_m_active_cases","p_m_active_cases_high","population"
"66","2020/10/20",34,0.0512452107279694,0.041787490210806,0.0607029312451327,0.0637871334786686,0.0533053136709118,0.0742689532864255,0.00339311682016481,0.000883775001721243,0.00590245863860837,0.0102479338842975,0.005902032742858,0.014593835025737,NA,NA,NA,NA,NA,NA,0.00098135426889107,-0.000378040849963401,0.00234074938774554,0.00061767500791891,0.00169635307452,0.00431034482758621,0.00150038022614509,0.00712030942902732,0.00418449197860963,0.00695330517622828,8.25,NA,NA,27.8683195140584,NA,46937060
"67","2020/10/24",30,0.0989717223650386,0.0868567496674315,0.111086695062646,0.108495565988524,0.0958782954925115,0.121112836484536,0.0299914310197087,0.0230717823488228,0.0369110796905945,0.0253333333333333,0.0189584551438777,0.031708211522789,NA,NA,NA,NA,NA,NA,0.00599828620394173,0.00286568706845557,0.00913088533942789,0.00544444444444444,0.00842975127261895,0.0295629820051414,0.0226914201215373,0.0364345438887455,0.0423333333333333,0.0505019042524119,7.64224507283633,NA,NA,18.0893305760489,NA,46937060
"68","2020/10/26",30,0.155162893429045,0.138487761028112,0.171838025829977,0.162444444444444,0.145456215339701,0.179432673549188,0.0209828823854224,0.0143817782855799,0.0275839864852649,0.0217777777777778,0.0150555316593652,0.0285000238961904,NA,NA,NA,NA,NA,NA,0.0140845070422535,0.00860250006931458,0.0195665140151925,0.00925925925925926,0.0137149705792896,0.0287134180011044,0.021022024922658,0.0364048110795507,0.03,0.0378566129837952,14.055770292656,NA,NA,24.0625555555556,NA,46937060
"69","2020/10/31",45,0.104166666666667,0.0929159688759296,0.115417364457404,0.0996833091679153,0.0886498843349521,0.110716734000879,0.00317796610169492,0.00110503479160536,0.00525089741178447,0.00566666666666667,0.00290207306117526,0.00843126027215808,NA,NA,NA,NA,NA,NA,0.00624540778839089,0.00328586921246656,0.00920494636431521,0.011547619047619,0.0155611639917548,0.00494350282485876,0.00236039384185348,0.00752661180786404,0.00740437158469945,0.0105617871697807,13.5338983050847,NA,NA,23.2289160470492,NA,46937060
"70","2020/11/01",45,0.170004450378282,0.154472908145925,0.185535992610639,0.159960237293571,0.14480361261187,0.175116861975271,0.00518941359626362,0.00198139722831583,0.00839742996421141,0.00675675675675676,0.00309908957472999,0.0104144239387835,NA,NA,NA,NA,NA,NA,0.0286116322701689,0.0215350712245833,0.0356881933157544,0.0279047619047619,0.0348959028741964,0.00806090461262875,0.00435206439015851,0.011769744835099,0.00954545454545454,0.0135783717971989,25.1935914552737,NA,NA,36.0747686387686,NA,46937060
"71","2020/11/04",39,0.121076233183857,0.106804409902341,0.135348056465372,0.121318826892597,0.107034684644069,0.135602969141126,0.00996512207274539,0.00561960997144928,0.0143106341740415,0.00602175602175602,0.00263702297268062,0.00940648907083142,NA,NA,NA,NA,NA,NA,0.0154459392127554,0.0100508162252452,0.0208410622002655,0.0114063714063714,0.0160521345331535,0.017017017017017,0.0113459462666444,0.0226880877673896,0.0100398724082935,0.0144113000828504,25.5560538116592,NA,NA,49.6296899214932,NA,46937060
"72","2020/11/08",44,0.11426116838488,0.101338304325333,0.127184032444427,0.100018939393939,0.0878314455150783,0.112206433272801,0.0068870523415978,0.00341380935733859,0.010360295325857,0.00613821138211382,0.00285799064281876,0.00941843212140888,NA,NA,NA,NA,NA,NA,0.0157442748091603,0.0104150043949102,0.0210735452234104,0.0144149659863946,0.0195177397386314,0.0158514492753623,0.0106417413875318,0.0210611571631928,0.0154354636591479,0.0205774449317496,23.1022336769759,NA,NA,47.8464448051948,NA,46937060
"73","2020/11/11",34,0.125572868927589,0.111669167333333,0.139476570521846,0.114504732927654,0.10114414532117,0.127865320534137,0.00458295142071494,0.00174897728655176,0.00741692555487812,0.00352941176470588,0.00104110382847375,0.00601771970093802,NA,NA,NA,NA,NA,NA,0.0219981668194317,0.0158437940497989,0.0281525395890645,0.0141176470588235,0.0190677522112789,0.0100824931255729,0.00589065804721598,0.0142743282039298,0.00696078431372549,0.0104492383576424,19.6645279560037,NA,NA,35.1790534144692,NA,46937060
"74","2020/11/15",36,0.123798076923077,0.110877412391371,0.136718741454783,0.142140822140822,0.128441685011079,0.155839959270565,0.00229252636405319,0.000285380012473276,0.0042996727156331,0.00229166666666667,0.000284895825726804,0.00429843750760653,NA,NA,NA,NA,NA,NA,0.288190245868601,0.270368250965304,0.306012240771899,0.218587301587302,0.234849805181163,0.00641907381934892,0.0030674284070819,0.00977071923161594,0.00795940170940171,0.0116886834350347,16.3169070512821,NA,NA,30.9125732600733,NA,46937060
"75","2020/11/18",33,0.0828526481384373,0.0704804889392135,0.0952248073376612,0.0641047124918093,0.0531113296329188,0.0750980953506997,0.0181050090525045,0.011685249942949,0.0245247681620601,0.0176,0.0112687808341932,0.0239312191658068,NA,NA,NA,NA,NA,NA,0.0143971205758848,0.00867879216463234,0.0201154489871373,0.0108307219662058,0.0157994394562835,0.00671516508114158,0.00292855083935408,0.0105017793229291,0.00518518518518519,0.00851514561371763,16.557944415312,NA,NA,23.0898500424307,NA,46937060
"76","2020/11/21",32,0.0786679536679537,0.0670759040656809,0.0902600032702264,0.08484375,0.0728456972139081,0.0968418027860919,0.00868725868725869,0.00469149370445586,0.0126830236700615,0.00494791666666667,0.00192666216554245,0.00796917116779089,NA,NA,NA,NA,NA,NA,0.00627413127413127,0.00287425342586346,0.00967400912239909,0.00354166666666667,0.00609958473254533,0.00627413127413127,0.00287425342586346,0.00967400912239909,0.00479166666666667,0.00776506789675609,13.9478764478764,NA,NA,20.1534375,NA,46937060
"77","2020/11/27",30,0.0858044164037855,0.0720162080279208,0.0995926247796502,0.108289377289377,0.0929912469748169,0.123587507603938,0.0140575079872204,0.00822479130403009,0.0198902246704108,0.0170238095238095,0.0106148017989147,0.0234328172487044,NA,NA,NA,NA,NA,NA,0.0182965299684543,0.0116985956716048,0.0248944642653037,0.0172777777777778,0.0236927205756757,0.0121405750798722,0.00671484576388976,0.0175663043958546,0.0141666666666667,0.0200216613768257,13.4498422712934,NA,NA,21.2833803418803,NA,46937060
"78","2020/12/03",41,0.0998003992015968,0.0866773493185501,0.112923449084644,0.118606535740682,0.104450604126901,0.132762467354463,0.00883575883575884,0.0046541799260471,0.0130173377454706,0.0252272727272727,0.0182202682790308,0.0322342771755147,NA,NA,NA,NA,NA,NA,0.0109780439121756,0.0064159451722016,0.0155401426521497,0.0210801393728223,0.0273695440779508,0.00598802395209581,0.00261020159950289,0.00936584630468873,0.00528455284552846,0.00845888805394291,9.374750499002,NA,NA,20.6797603209798,NA,46937060
"79","2020/12/07",35,0.0984139894265962,0.0866406184854601,0.110187360367732,0.108062461348176,0.0957916444581606,0.120333278238191,0.0020755500207555,0.00025817261332466,0.00389292742818634,0.00264705882352941,0.000595254580466569,0.00469886306659225,NA,NA,NA,NA,NA,NA,0.00964765100671141,0.0057239073558183,0.0135713946576045,0.0124747474747475,0.0169301295367832,0.0866205774705165,0.0755031328288807,0.0977380221121523,0.0632380952380952,0.0728580455152913,6.51443676291175,NA,NA,10.6511440940012,NA,46937060
"80","2020/12/17",41,0.0579078455790785,0.0464845683191707,0.0693311228389862,0.0437263752507655,0.0337254968205621,0.0537272536809689,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0.00382897255902999,0.000771083866210682,0.0068868612518493,0.00252252252252252,0.00500612833874889,0.000628930817610063,-0.000603363236933952,0.00186122487215408,0.000388500388500389,0.00135713699860294,8.37920298879203,NA,NA,19.0292532027593,NA,46937060
