"date","cases","deaths","cum_cases","cum_deaths","cases_daily","cases_active","cases_active_undected","cases_infect","cases_infect_undected","cases_symptom","p_cases","p_cases_low","p_cases_high","p_cases_daily","p_cases_active","p_cases_active_undetected","p_infect","p_infect_undected","p_symptom","population"
"2020/09/09",231,0,120579,205,0,731.22760212643,-1859.77239787357,731.22760212643,-1859.77239787357,731.22760212643,0.00539204055117045,0.00533074036975124,0.00545404564635049,0,0.000258195363790819,-0.000656682829587807,0.000258195363790819,-0.000656682829587807,0.000258195363790819,2832071
"2020/09/10",267,0,120846,205,0,694.100720654087,-1955.89927934591,694.100720654087,-1955.89927934591,731.22760212643,0.00539272739579572,0.00533141922095649,0.00545474057846613,0,0.00024508591792158,-0.00069062508649886,0.00024508591792158,-0.00069062508649886,0.000258195363790819,2832071
"2020/09/11",206,0,121052,205,0,611.903187298445,-2033.09681270155,611.903187298445,-2033.09681270155,731.22760212643,0.00539068105097544,0.00532939595552324,0.00545267089100956,0,0.000216062092828338,-0.000717883419130931,0.000216062092828338,-0.000717883419130931,0.000258195363790819,2832071
"2020/09/12",235,0,121287,205,0,552.445680784298,-2159.5543192157,552.445680784298,-2159.5543192157,731.22760212643,0.00538991527173276,0.00532863869740153,0.00545189649480731,0,0.000195067736926192,-0.000762535374012764,0.000195067736926192,-0.000762535374012764,0.000258195363790819,2832071
"2020/09/13",236,0,121523,205,0,552.445680784298,-2192.5543192157,552.445680784298,-2192.5543192157,731.22760212643,0.00538922072667537,0.00532795186518695,0.0054511941503451,0,0.000195067736926192,-0.00077418762425649,0.000195067736926192,-0.00077418762425649,0.000258195363790819,2832071
"2020/09/14",217,0,121740,205,0,505.72317272136,-2240.27682727864,505.72317272136,-2240.27682727864,731.22760212643,0.00538771259732843,0.00532646069971864,0.00544966886415678,0,0.000178570089775772,-0.000791038369899144,0.000178570089775772,-0.000791038369899144,0.000258195363790819,2832071
"2020/09/15",235,2,121975,207,88.0116601854643,516.324331049158,-2252.67566895084,516.324331049158,-2252.67566895084,819.239262311894,0.00543959347644559,0.00537824837333252,0.00550163829095441,3.10767845105099e-05,0.000182313342797253,-0.000795416382199049,0.000182313342797253,-0.000795416382199049,0.000289272148301329,2832071
"2020/09/16",239,1,122214,208,117.133947614851,490.778483569875,-2303.22151643013,490.778483569875,-2303.22151643013,899.246328454403,0.00546541007417607,0.00540401963865657,0.00552749791381792,4.13598202922354e-05,0.000173293142569475,-0.00081326404473268,0.000173293142569475,-0.00081326404473268,0.000317522522724325,2832071
"2020/09/17",235,0,122449,208,0,490.778483569875,-2321.22151643013,490.778483569875,-2321.22151643013,817.048795098761,0.0054647990611485,0.00540341530826531,0.0055268801443132,0,0.000173293142569475,-0.000819619817592894,0.000173293142569475,-0.000819619817592894,0.000288498697631084,2832071
"2020/09/18",244,0,122693,208,0,431.253242636585,-2397.74675736341,431.253242636585,-2397.74675736341,757.591288584614,0.00546460484172474,0.00540322309057145,0.00552668390248592,0,0.000152274869746057,-0.000846640764784292,0.000152274869746057,-0.000846640764784292,0.000267504341728937,2832071
"2020/09/19",224,1,122917,209,65.0415100951959,419.213694556882,-2402.78630544312,419.213694556882,-2402.78630544312,822.63279867981,0.0054897923788022,0.00542837226751552,0.00555190743691355,2.29660591472445e-05,0.000148023723471933,-0.000848420221612777,0.000148023723471933,-0.000848420221612777,0.000290470400876182,2832071
"2020/09/20",229,0,123146,209,1.59109267355234,271.778210569064,-2526.22178943094,271.778210569064,-2526.22178943094,777.501383290424,0.00548893794574735,0.00542752721469685,0.0055510435195391,5.61812424036099e-07,9.59644763740259e-05,-0.000892005104897065,9.59644763740259e-05,-0.000892005104897065,0.000274534566149798,2832071
"2020/09/21",230,1,123376,210,72.1407951129404,343.919005682004,-2453.080994318,343.919005682004,-2453.080994318,772.231676545698,0.0055144107517303,0.00545295835791475,0.00557655568644892,2.54728059829504e-05,0.000121437282356976,-0.00086617920042188,0.000121437282356976,-0.00086617920042188,0.000272673840643719,2832071
"2020/09/22",228,1,123604,211,71.9511628596483,415.870168541653,-2342.12983145835,415.870168541653,-2342.12983145835,701.503044311212,0.00553981659885053,0.00547832322623866,0.0056020002255272,2.5405847120234e-05,0.00014684312947721,-0.000827002512104516,0.00014684312947721,-0.000827002512104516,0.00024769966724394,2832071
"2020/09/23",313,0,123917,211,8.44344587487649,424.313614416529,-2440.68638558347,424.313614416529,-2440.68638558347,709.946490186088,0.00554279796685821,0.00548127132296098,0.00560501524029851,2.98136800767936e-06,0.00014982449748489,-0.000861802682765888,0.00014982449748489,-0.000861802682765888,0.000250681035251619,2832071
"2020/09/24",258,1,124175,212,75.7764624739775,500.090076890507,-2387.90992310949,500.090076890507,-2387.90992310949,726.197711726776,0.00556955452150461,0.00550797202877189,0.00563182554413387,2.67565546463975e-05,0.000176581052131287,-0.000843167393440875,0.000176581052131287,-0.000843167393440875,0.000256419317074599,2832071
