"","date","cases","deaths","cum_cases","cum_deaths","cases_daily","cases_active","cases_active_undected","p_cases","p_cases_low","p_cases_high","p_cases_daily","p_cases_active","p_cases_active_undetected","population"
"46501","2020/07/01",172,0,380,1,266.940828374317,863.661388601513,506.661388601513,0.0010125244960495,0.000148415329881399,0.00690768167897186,0.00071127402032827,0.00148278740888015,0.00086986767904555,582458
"46500","2020/07/02",81,0,461,1,93.2191202986414,949.738123978558,513.738123978558,0.000910869776647143,0.000132108236378872,0.00628033325363435,0.000184187590641359,0.00163056928392873,0.000882017457015884,582458
"46499","2020/07/03",0,0,461,1,0,949.738123978558,513.738123978558,0.000667430482752124,9.59988721867862e-05,0.00464029877809386,0,0.00163056928392873,0.000882017457015884,582458
"46498","2020/07/04",58,0,519,1,58,1007.73812397856,513.738123978558,0.000566065666139828,8.09647260009903e-05,0.00395765358828495,9.95779953232679e-05,0.00173014727925199,0.000882017457015884,582458
"46497","2020/07/05",0,0,519,1,0,1007.73812397856,513.738123978558,0.000445689225126837,6.35133202983818e-05,0.00312751536938971,0,0.00173014727925199,0.000882017457015884,582458
"46496","2020/07/06",0,0,519,1,0,1007.73812397856,513.738123978558,0.00036481057833895,5.18607482490245e-05,0.00256623289407519,0,0.00173014727925199,0.000882017457015884,582458
"46495","2020/07/07",0,0,519,1,0,1007.73812397856,513.738123978558,0.000309705116272003,4.39544640626771e-05,0.00218219607701918,0,0.00173014727925199,0.000882017457015884,582458
"46494","2020/07/08",0,0,519,1,0,1007.73812397856,513.738123978558,0.000271146312826299,3.84363787934849e-05,0.00191277964436544,0,0.00173014727925199,0.000882017457015884,582458
"46493","2020/07/09",0,0,519,1,0,1007.73812397856,513.738123978558,0.000243305364283676,3.44608545976573e-05,0.00171781869545501,0,0.00173014727925199,0.000882017457015884,582458
"46492","2020/07/10",0,0,519,1,0,418.159948672958,107.159948672958,0.000222591439566583,3.15069169905148e-05,0.00157257369812603,0,0.000717922920919548,0.000183978842548232,582458
"46491","2020/07/11",0,0,519,1,0,418.159948672958,107.159948672958,0.00020676592289147,2.92529348069161e-05,0.00146146522225365,0,0.000717922920919548,0.000183978842548232,582458
"46490","2020/07/12",0,0,519,1,0,418.159948672958,107.159948672958,0.000194396114619605,2.74924666259329e-05,0.00137455288728267,0,0.000717922920919548,0.000183978842548232,582458
"46489","2020/07/13",0,0,519,1,0,151.219120298641,12.2191202986414,0.000184537278130186,2.60902582901322e-05,0.00130523840128396,0,0.000259622359549772,2.09785431715958e-05,582458
"46488","2020/07/14",242,0,761,1,242,300,0,0.000258868944555947,3.6590462749143e-05,0.00183143708553069,0.000415480601176394,0.000515058596499662,0,582458
"46487","2020/07/15",5,0,766,1,5,305,0,0.000248426588557734,3.51056489682537e-05,0.00175800111139503,8.58430994166103e-06,0.000523642906441323,0,582458
"46486","2020/07/16",0,0,766,1,0,247,0,0.000233723445806417,3.30180040169521e-05,0.00165445037475853,0,0.000424064911118055,0,582458
"46485","2020/07/17",0,0,766,1,0,247,0,0.000218909216389639,3.09159848891721e-05,0.00155004749782724,0,0.000424064911118055,0,582458
"46484","2020/07/18",0,0,766,1,0,247,0,0.000205577854610239,2.90250561226805e-05,0.00145606107108004,0,0.000424064911118055,0,582458
"46483","2020/07/19",0,0,766,1,0,247,0,0.000194181392785024,2.74096487738054e-05,0.00137566203839746,0,0.000424064911118055,0,582458
"46482","2020/07/20",0,0,766,1,0,247,0,0.000184635509921212,2.6057160902835e-05,0.00130828802305001,0,0.000424064911118055,0,582458
"46481","2020/07/21",0,0,766,1,0,247,0,0.000176683755640497,2.49309078636805e-05,0.00125214651940968,0,0.000424064911118055,0,582458
"46480","2020/07/22",0,0,766,1,0,247,0,0.000170049661785898,2.39915342623087e-05,0.00120529546619815,0,0.000424064911118055,0,582458
"46479","2020/07/23",0,0,766,1,0,247,0,0.000164488124428778,2.32042169906008e-05,0.00116600974249882,0,0.000424064911118055,0,582458
"46478","2020/07/24",0,0,766,1,0,247,0,0.000159796690375861,2.25402233855658e-05,0.00113286287443943,0,0.000424064911118055,0,582458
"46477","2020/07/25",0,0,766,1,0,247,0,0.000155812829201767,2.19763877959558e-05,0.00110471465871778,0,0.000424064911118055,0,582458
"46476","2020/07/26",0,0,766,1,0,4.99999999999999,0,0.000152407381601911,2.14946396253385e-05,0.00108064198198366,0,8.58430994166101e-06,0,582458
